"occ_id","lemma_class","stanza","pada","token_index","surface","zurich_lemma","grassmann_lemma","grassmann_gloss","morphology","arnold_stratum_code","arnold_stratum","why_this_lemma","sense","griffith_1890_stanza","geldner_1951_stanza","source_id","retrieval_date"
"DK-OCC-191","SIGN","09.086.06","b","5","ketávaḥ","ketú-","ketú-","Erscheinung, Kennzeichen, Lichterscheinung, Helle, Gestalt","case=NOM|gender=M|number=PL","N","Normal","'Erscheinung, Kennzeichen, Lichterscheinung, Helle, Gestalt'","NOT ASSIGNED","The beams of Pavamâna, sent from earth and heaven, his ensigns who is ever steadfast, travel round. When on the sieve the Golden-hued is cleansed, he rests within the vats as one who seats him in his place.","Des Pavamāna Strahlen, seine Banner wandeln auf beiden Seiten um, während er fest bleibt. Wenn der Falbe in der Seihe sauber gemacht wird, setzt sich der gern Sitzende an seinen Platz, in die Krüge. ","SRC-072; SRC-073; SRC-106; SRC-107","2026-09-09"
"DK-OCC-192","SIGN","09.086.07","a","2","ketúḥ","ketú-","ketú-","Erscheinung, Kennzeichen, Lichterscheinung, Helle, Gestalt","case=NOM|gender=M|number=SG","N","Normal","'Erscheinung, Kennzeichen, Lichterscheinung, Helle, Gestalt'","NOT ASSIGNED","Served with fair rites he flows, ensign of sacrifice: Soma advances to the special place of Gods. He speeds with thousand currents to the reservoir, and passes through the filter bellowing as a bull.","Soma, des Opfers Banner, läutert sich, den Gottesdienst verschönend; er geht zur Gesellschaft der Götter. In tausend Strömen umfließt er die Kufe, brüllend geht der Bulle über die Seihe. ","SRC-072; SRC-073; SRC-106; SRC-107","2026-09-09"
"DK-OCC-193","SIGN","10.001.05","b","2","ketúm","ketú-","ketú-","Erscheinung, Kennzeichen, Lichterscheinung, Helle, Gestalt","case=ACC|gender=M|number=SG","S","Strophic","'Erscheinung, Kennzeichen, Lichterscheinung, Helle, Gestalt'","NOT ASSIGNED","Priest of the holy rite, with car that glitters, refulgent Banner of each act of worship, Sharinging every God through might and glory, even Agni Guest of men I summon hither.","Den Hotr̥ des Gottesdienstes mit dem wunderbaren Wagen, das hellfarbige Banner jeglichen Opfers, den Agni, der durch seine Größe jeglichem Gotte gleichberechtigt ist, vermöge seines Vorrangs aber der Gast der Menschen ist — ","SRC-072; SRC-073; SRC-106; SRC-107","2026-09-09"
"DK-OCC-194","SIGN","10.002.06","b","2","ketúm","ketú-","ketú-","Erscheinung, Kennzeichen, Lichterscheinung, Helle, Gestalt","case=ACC|gender=M|number=SG","C","Cretic","'Erscheinung, Kennzeichen, Lichterscheinung, Helle, Gestalt'","NOT ASSIGNED","Because the Father hath produced thee, Leader of all our solemn rites, their brilliant Banner: So win by worship pleasant homes abounding in heroes, and rich food to nourish all men.","Denn dich hat der Erzeuger als Sinnbild und augenfülliges Erkennungszeichen aller Opfer erzeugt. Als solcher erbitte nach einander männerreiche Wohnsitze, beneidenswerte Speisegenüsse nebst Vieh, für alle Leute ausreichend!","SRC-072; SRC-073; SRC-106; SRC-107","2026-09-09"
"DK-OCC-195","SIGN","10.008.01","a","2","ketúnā","ketú-","ketú-","Erscheinung, Kennzeichen, Lichterscheinung, Helle, Gestalt","case=INS|gender=M|number=SG","C","Cretic","'Erscheinung, Kennzeichen, Lichterscheinung, Helle, Gestalt'","NOT ASSIGNED","AGNI advances with his lofty banner: the Bull is bellowing to the earth and heavens. He hath attained the sky's supremest limits. the Steer hath waxen in the lap of waters.","Mit hohem Banner geht Agni voran; der Bulle brüllt beide Welten an. Er reichte hinauf selbst bis zu den äußersten Enden des Himmels. Im Schoße der Gewässer ist der Büffel groß geworden.","SRC-072; SRC-073; SRC-106; SRC-107","2026-09-09"
"DK-OCC-196","SIGN","10.037.01","c","3","ketáve","ketú-","ketú-","Erscheinung, Kennzeichen, Lichterscheinung, Helle, Gestalt","case=DAT|gender=M|number=SG","C","Cretic","'Erscheinung, Kennzeichen, Lichterscheinung, Helle, Gestalt'","NOT ASSIGNED","Do homage unto Varuṇa's and Mitra's Eye: offer this solemn worship to the Mighty God, Who seeth far away, the Ensign, born of Gods. Sing praises unto Sûrya, to the Son of Dyaus.","Verneigung vor dem Auge des Mitra und Varuṇa! Dem großen Gotte weihet dieses wahre (Wort); dem weithin sichtbaren, gotterzeugten Wahrzeichen, des Himmels Sohne, dem Sūrya traget (es) vor!","SRC-072; SRC-073; SRC-106; SRC-107","2026-09-09"
"DK-OCC-197","SIGN","10.037.09","a","5","ketúnā","ketú-","ketú-","Erscheinung, Kennzeichen, Lichterscheinung, Helle, Gestalt","case=INS|gender=M|number=SG","C","Cretic","'Erscheinung, Kennzeichen, Lichterscheinung, Helle, Gestalt'","NOT ASSIGNED","Thou by whose lustre all the world of life comes forth, and by thy beams again returns unto its rest, O Sûrya with the golden hair, ascend for us day after day, still bringing purer innocence.","Du, auf das Zeichen alle Wesen sich erheben und mit Dunkelheit zur Ruhe gehen. Mit Unschuldserklärung, o goldhaariger Sūrya, mit immer größerem Glück geh uns Tag für Tag auf!","SRC-072; SRC-073; SRC-106; SRC-107","2026-09-09"
"DK-OCC-198","SIGN","10.045.06","a","2","ketúḥ","ketú-","ketú-","Erscheinung, Kennzeichen, Lichterscheinung, Helle, Gestalt","case=NOM|gender=M|number=SG","C","Cretic","'Erscheinung, Kennzeichen, Lichterscheinung, Helle, Gestalt'","NOT ASSIGNED","Germ of the world, ensign of all creation, be sprang to life and filled the earth and heavens. Even the firm rock he cleft when passing over, when the Five Tribes brought sacrifice to Agni.","Das Banner des Alls, das Kind der Welt hat er bei seiner Geburt Himmel und Erde erfüllt. Er spaltete sogar den festen Fels in die Ferne ziehend, als die fünf Völker den Agni anbeteten.","SRC-072; SRC-073; SRC-106; SRC-107","2026-09-09"
"DK-OCC-199","SIGN","10.078.07","a","3","ketávaḥ","ketú-","ketú-","Erscheinung, Kennzeichen, Lichterscheinung, Helle, Gestalt","case=NOM|gender=M|number=PL","S","Strophic","'Erscheinung, Kennzeichen, Lichterscheinung, Helle, Gestalt'","NOT ASSIGNED","Like rays of Dawn, the visitors of sacrifice, they shine with ornaments as eager to be bright. Like rivers hasting on, glittering with their spears, from far away they measure out the distances.","Wie die Strahlen der Morgenröte das Opfer verschönend, wie Prunksüchtige erglänzten sie mit ihren Zieraten. Wie die Ströme eilend mit blinkenden Speeren, wie aus der Ferne (Kommende) haben sie die Meilen gemessen.","SRC-072; SRC-073; SRC-106; SRC-107","2026-09-09"
"DK-OCC-200","SIGN","10.085.19","b","2","ketúḥ","ketú-","ketú-","Erscheinung, Kennzeichen, Lichterscheinung, Helle, Gestalt","case=NOM|gender=M|number=SG","P","Popular","'Erscheinung, Kennzeichen, Lichterscheinung, Helle, Gestalt'","NOT ASSIGNED","He, born afresh, is new and new for ever ensign of days he goes before the Mornings Coming, he orders f6r the Gods their portion. The Moon prolongs the days of our existence.","Immer wieder wird er neu geboren, als das Wahrzeichen der Tage geht er der Uṣas voran. Durch sein Kommen bestimmt er den Göttern ihren Anteil: der Mond zieht sein Leben in die Länge.","SRC-072; SRC-073; SRC-106; SRC-107","2026-09-09"
"DK-OCC-201","SIGN","10.088.12","b","2","ketúm","ketú-","ketú-","Erscheinung, Kennzeichen, Lichterscheinung, Helle, Gestalt","case=ACC|gender=M|number=SG","P","Popular","'Erscheinung, Kennzeichen, Lichterscheinung, Helle, Gestalt'","NOT ASSIGNED","For all the world of life the Gods made Agni Vaiṣvânara to be the days' bright Banner,– Him who hath spread abroad the radiant Mornings, and, coming with his light, unveils the darkness.","Für die ganze Welt machten die Götter der Agni Vaiśvānara zum Zeichen der Tage; der die aufleuchtenden Morgenröten ausgebreitet hat, er deckt auch die Finsternis ab, wenn er mit seinem Lichtstrahl kommt.","SRC-072; SRC-073; SRC-106; SRC-107","2026-09-09"
"DK-OCC-202","SIGN","10.089.12","a","5","ketúḥ","ketú-","ketú-","Erscheinung, Kennzeichen, Lichterscheinung, Helle, Gestalt","case=NOM|gender=M|number=SG","N","Normal","'Erscheinung, Kennzeichen, Lichterscheinung, Helle, Gestalt'","NOT ASSIGNED","Forward, as herald of refulgent Morning, let thine insatiate arrow fly, O Indra. And pierce, as 'twere a stone launched forth from heaven, with hottest blaze the men who love deception.","Wie das Zeichen der erglühenden Uṣas soll, Indra, dein verschlingendes Geschoß hervorkommen. Wie der vom Himmel geschleuderte Stein triff mit glühendstem Eifer die Freundbetrüger!","SRC-072; SRC-073; SRC-106; SRC-107","2026-09-09"
"DK-OCC-203","SIGN","10.091.05","b","5","ketávaḥ","ketú-","ketú-","Erscheinung, Kennzeichen, Lichterscheinung, Helle, Gestalt","case=NOM|gender=M|number=PL","N","Normal","'Erscheinung, Kennzeichen, Lichterscheinung, Helle, Gestalt'","NOT ASSIGNED","Thy glories are, as lightnings from the rainy cloud, marked, many-hued, like heralds of the Dawns' approach, When, loosed to wander over plants and forest trees, thou crammest by thyself thy food into thy mouth.","Deine Schönheiten sind wie die Blitze der Regenwolke; farbenprächtig erscheinen sie wie der Morgenröte Zeichen, wann du auf die Pflanzen und Bäume losgelassen selber die Speise in deinem Munde anhäufst.","SRC-072; SRC-073; SRC-106; SRC-107","2026-09-09"
"DK-OCC-204","SIGN","10.092.01","d","2","ketúḥ","ketú-","ketú-","Erscheinung, Kennzeichen, Lichterscheinung, Helle, Gestalt","case=NOM|gender=M|number=SG","N","Normal","'Erscheinung, Kennzeichen, Lichterscheinung, Helle, Gestalt'","NOT ASSIGNED","I PRAISE your Charioteer of sacrifice, the Lord of men, Priest of the tribes, refulgent, Guest of night. Blazing amid dry plants, snatching amid the green, the Strong, the Holy Herald hath attained to heaven.","Den Wagenfahrer eures Opfers, den Clanfürsten, den Opferpriester, den Gast der Nacht, den glanzreichen (verehre ich). In den trockenen (Pflanzen) brennend, in den grünen flackernd, reicht das bullengleiche Banner, das anbetungswürdige, bis zum Himmel.","SRC-072; SRC-073; SRC-106; SRC-107","2026-09-09"
"DK-OCC-205","SIGN","10.096.04","a","3","ketúḥ","ketú-","ketú-","Erscheinung, Kennzeichen, Lichterscheinung, Helle, Gestalt","case=NOM|gender=M|number=SG","C","Cretic","'Erscheinung, Kennzeichen, Lichterscheinung, Helle, Gestalt'","NOT ASSIGNED","As if a lovely ray were laid upon the sky, the golden thunderbolt spread out as in a race. That iron bolt with yellow jaw smote Ahi down. A thousand flames had he who bore the tawny-hued.","Wie das Wahrzeichen am Himmel ist die beliebte (Keule in seine Hand) gelegt; die Keule hat Platz wie der goldgelbe (Renner) bei seinem Anlauf. Er durchstieß den Drachen, der goldzahnige, der der eherne ist. Tausendflammig ward der Träger der goldgelben (Keule).","SRC-072; SRC-073; SRC-106; SRC-107","2026-09-09"
"DK-OCC-206","SIGN","10.111.07","b","3","ketávaḥ","ketú-","ketú-","Erscheinung, Kennzeichen, Lichterscheinung, Helle, Gestalt","case=NOM|gender=M|number=PL","C","Cretic","'Erscheinung, Kennzeichen, Lichterscheinung, Helle, Gestalt'","NOT ASSIGNED","When the Dawns come attendant upon Sûrya their rays discover wealth of divers colours. The Star of heaven is seen as 'twere approaching: none knoweth aught of it as it departeth.","Als sich die Uṣas' mit dem Sonnengotte zusammentaten, da fanden dessen Strahlen den wunderbaren Reichtum. Wenn das kommende Tagesgestirn (noch) nicht sichtbar geworden ist, weiß niemand etwas Sicheres von dem wieder Gehenden.","SRC-072; SRC-073; SRC-106; SRC-107","2026-09-09"
"DK-OCC-207","SIGN","10.122.04","a","2","ketúm","ketú-","ketú-","Erscheinung, Kennzeichen, Lichterscheinung, Helle, Gestalt","case=ACC|gender=M|number=SG","C","Cretic","'Erscheinung, Kennzeichen, Lichterscheinung, Helle, Gestalt'","NOT ASSIGNED","The seven who bring oblations worship thee, the Strong, the first, the Great Chief Priest, Ensign of sacrifice, The oil-anointed Bull, Agni who hears, who sends as God full hero strength to him who freely gives.","Des Opfers Fahne und ersten Bevollmächtigten, den Lohnbringer rufen die sieben (Priester) Opfergaben bringend an, den erhörenden Agni, den Stier mit Schmalz auf dem Rücken, den Gott, der dem Spender die Meisterschaft spendet.","SRC-072; SRC-073; SRC-106; SRC-107","2026-09-09"
"DK-OCC-208","SIGN","10.139.02","d","5","ketúm","ketú-","ketú-","Erscheinung, Kennzeichen, Lichterscheinung, Helle, Gestalt","case=ACC|gender=M|number=SG","P","Popular","'Erscheinung, Kennzeichen, Lichterscheinung, Helle, Gestalt'","NOT ASSIGNED","Beholding men he sits amid the heaven filling the two world-halves and air's wide region. He looks upon the rich far-spreading pastures between the eastern and the western limit.","Mit dem Herrenauge sitzt dieser in der Mitte des Himmels, nachdem er beide Welten und den Luftraum erfüllt hat. Er schaut auf die Allseitigen, die Schmalzreichen zwischen dem östlichen und dem westlichen Zeichen.","SRC-072; SRC-073; SRC-106; SRC-107","2026-09-09"
"DK-OCC-209","SIGN","10.156.05","a","2","ketúḥ","ketú-","ketú-","Erscheinung, Kennzeichen, Lichterscheinung, Helle, Gestalt","case=NOM|gender=M|number=SG","C","Cretic","'Erscheinung, Kennzeichen, Lichterscheinung, Helle, Gestalt'","NOT ASSIGNED","Thou, Agni, art the people's light, best, dearest, seated in thy shrine: Watch for the singer, give him life.","Agni, du bist der Clane Feldzeichen, ihr liebstes schönstes Schoßkind. Erwache, dem Sänger Kraft verleihend!","SRC-072; SRC-073; SRC-106; SRC-107","2026-09-09"
"DK-OCC-210","SIGN","10.159.02","a","2","ketúḥ","ketú-","ketú-","Erscheinung, Kennzeichen, Lichterscheinung, Helle, Gestalt","case=NOM|gender=M|number=SG","P","Popular","'Erscheinung, Kennzeichen, Lichterscheinung, Helle, Gestalt'","NOT ASSIGNED","I am the banner and the head, a mighty arbitress am I: I am victorious, and my Lord shall be submissive to my will.","Ich bin das Banner, ich das Oberhaupt, ich die Mächtige, die das entscheidende Wort hat. Nur meinem, der Bezwingerin, Sinn soll sich der Gatte unterordnen. ","SRC-072; SRC-073; SRC-106; SRC-107","2026-09-09"
"DK-OCC-211","SIGN","01.190.04","b","4","yakṣabhŕ̥t","yakṣabhŕ̥t-","","","case=NOM|gender=M|number=SG","s","Strophic, metrical variations only","'ein Zeichen (?) tragend'","NOT ASSIGNED","His song of praise pervades the earth and heaven – let the wise worshipper draw it, like a courser. These of Br̥ihaspati, like hunters' arrows, go to the skies that change their hue like serpents.","Sein Ruf dringt zum Himmel, zur Erde. Wie ein Rennpferd (den Wagen anzieht), möge der Kluge, der das Geheimnis trägt, (die Götter?) anziehen(?), wenn diese (Geschosse) des Br̥haspati, wie die Geschosse für das Wild, zu den wie Schlangen wandelbaren Himmels(göttern) gehen.","SRC-072; SRC-073; SRC-106; SRC-107","2026-09-09"
"DK-OCC-212","SIGN","04.003.13","a","3","yakṣám","yakṣá-","yakṣá-","Erscheinung, Wundererscheinung, Blendwerk, Vorzeichen, Phänomen","case=ACC|gender=N|number=SG","S","Strophic","'Erscheinung, Wundererscheinung, Vorzeichen'","NOT ASSIGNED","Go never to the feast of one who harms us, the treacherous neighbour or. unworthy kinsman. Punish us not for a false brother's trespass. Let us riot feel the might of friend or foeman.","Geh nicht zu der Heimlichkeit irgend eines Unehrlichen, eines täuschenden Insassen oder Freundes! Suche nicht die Schuld eines unredlichen Bruders (an uns) heim, o Agni! Wir möchten nicht den Anschlag eines schelmischen Freundes auskosten!","SRC-072; SRC-073; SRC-106; SRC-107","2026-09-09"
"DK-OCC-213","SIGN","05.070.04","b","1","yakṣám","yakṣá-","yakṣá-","Erscheinung, Wundererscheinung, Blendwerk, Vorzeichen, Phänomen","case=ACC|gender=M|number=SG","A","Archaic","'Erscheinung, Wundererscheinung, Vorzeichen'","NOT ASSIGNED","Or ne'er may we, O Wondrous Strong, enjoy another's solemn feast, Ourselves, our sons, or progeny.","Wir möchten nicht die Heimlichkeit irgend eines am eigenen Leibe zu spüren bekommen, nicht an der Nachkommenschaft, nicht an den leiblichen Kindern, ihr von unbegreiflicher Einsicht.","SRC-072; SRC-073; SRC-106; SRC-107","2026-09-09"
"DK-OCC-214","SIGN","07.061.05","b","6","yakṣám","yakṣá-","yakṣá-","Erscheinung, Wundererscheinung, Blendwerk, Vorzeichen, Phänomen","case=ACC|gender=M|number=SG","S","Strophic","'Erscheinung, Wundererscheinung, Vorzeichen'","NOT ASSIGNED","Steers, all infallible are these your people in whom no wondrous thing is seen, no worship. Guile follows close the men who are untruthful: no secrets may be hidden from your knowledge.","Ihr Bullen, alle beide unfehlbar, diese Anschläge von euch, bei denen man weder Zeichen noch Wunder sieht, folgen den Unredlichkeiten der Menschen. Nicht sind euch beiden Geheimnisse unbekannt geblieben.","SRC-072; SRC-073; SRC-106; SRC-107","2026-09-09"
"DK-OCC-215","SIGN","10.088.13","d","1","yakṣásya","yakṣá-","yakṣá-","Erscheinung, Wundererscheinung, Blendwerk, Vorzeichen, Phänomen","case=GEN|gender=M|number=SG","P","Popular","'Erscheinung, Wundererscheinung, Vorzeichen'","NOT ASSIGNED","The wise and holy Deities engendered Agni Vaiṣvânara whom age ne'er touches. The Ancient Star that wanders on for ever, lofty and. strong, Lord of the Living Being.","Die opferwürdigen Seher, die Götter, erschufen den Agni Vaiśvānara, den alterlosen, das uralte, nie (die Richtung) verfehlende, wandelnde Gestirn, den starken, hohen Aufseher des Geheimnisses.","SRC-072; SRC-073; SRC-106; SRC-107","2026-09-09"
"DK-OCC-216","SIGN","01.126.04","b","3","śréṇim","śréṇi-","śréṇi-","Reihe, Linie Zug, Schar, Gruppe","case=ACC|gender=F|number=SG","C","Cretic","'Reihe, Linie Zug, Schar, Gruppe'","NOT ASSIGNED","Forty bay horses of the ten cars' master before a thousand lead the long procession. Reeling in joy Kakshîvân's sons and Pajra's have grounded the coursers decked with pearly trappings.","Vierzig Rotfüchse des Zehnwagenzuges führen an der Spitze die Reihe der tausend (Kühe). Die Kakṣīvat's, die Pajra's haben die stolzierenden, mit Perlen behängten Rosse für sich (als Ehrenanteil) bekommen.","SRC-072; SRC-073; SRC-106; SRC-107","2026-09-09"
"DK-OCC-217","SIGN","04.038.06","b","3","śréṇibhiḥ","śréṇi-","śréṇi-","Reihe, Linie Zug, Schar, Gruppe","case=INS|gender=F|number=PL","N","Normal","'Reihe, Linie Zug, Schar, Gruppe'","NOT ASSIGNED","And, fain to come forth first amid these armies, this way and that with rows of cars he rushes, Gay like a bridesman, making him a garland, tossing the dust, champing the rein that holds him.","Und um als erster unter ihnen zu laufen stürmt er mit den Wagenreihen (auf die Kühe) los. Er bekommt den Kranz wie der geputzte Brautwerber, Staub leckend, in den Zügel beißend.","SRC-072; SRC-073; SRC-106; SRC-107","2026-09-09"
"DK-OCC-218","SIGN","05.059.07","a","4","śréṇīḥ","śréṇi-","śréṇi-","Reihe, Linie Zug, Schar, Gruppe","case=ACC|gender=F|number=PL","C","Cretic","'Reihe, Linie Zug, Schar, Gruppe'","NOT ASSIGNED","Like birds of air they flew with might in lengthened lines from heaven's high ridges to the borders of the sky. The steeds who carry them, as Gods and mortals know, have caused the waters of the mounuains to desGend.","Die wie Vogelketten ungestüm flogen von dem hohen (Himmels)rücken bis zu den Grenzen des Himmels; ihre Rosse haben, wie beide Teile wissen, die Wildwasser des Berges hervorsprudeln lassen.","SRC-072; SRC-073; SRC-106; SRC-107","2026-09-09"
"DK-OCC-219","SIGN","10.061.20","c","3","śréṇiḥ","śréṇi-","śréṇi-","Reihe, Linie Zug, Schar, Gruppe","case=NOM|gender=F|number=SG","A","Archaic","'Reihe, Linie Zug, Schar, Gruppe'","NOT ASSIGNED","So mid these tribes he rests, the friendly envoy, borne on two paths, refulgent Lord of fuel. When, like a line, the Babe springs up erectly, his Mother straight hath borne him strong to bless us.","Nun kehret bei diesen (Clanen) der beliebte Rosselenker, der Erglänzende, im Holze Siegreiche ein, der zwei Wege fährt. Wann das Hauskind wie eine aufrechte Linie ist, so gebiert alsbald die Mutter den starken Liebling.","SRC-072; SRC-073; SRC-106; SRC-107","2026-09-09"
"DK-OCC-220","SIGN","10.095.06","a","3","śréṇiḥ","śréṇi-","śréṇi-","Reihe, Linie Zug, Schar, Gruppe","case=NOM|gender=F|number=SG","p","Popular, metrical variations only","'Reihe, Linie Zug, Schar, Gruppe'","NOT ASSIGNED","The maids Sujûrṇi, Ṣreṇi, Sumne-âpi, Charaṇyu, Granthinî, and Hradechakshus,– These like red kine have hastened forth, the bright ones, and like milch-cows have lowed in emulation.","(Purūravas:) ""Sujūrṇi, Śreṇi, Sumnaāpi‚ wie Hradecakṣus, Granthinī, Caraṇyu‚ die sind wie die rötlichen Farben zerronnen; sie schrieen um die Wette wie Milchkühe.""","SRC-072; SRC-073; SRC-106; SRC-107","2026-09-09"
"DK-OCC-221","SIGN","10.142.05","a","3","śréṇayaḥ","śréṇi-","śréṇi-","Reihe, Linie Zug, Schar, Gruppe","case=NOM|gender=F|number=PL","P","Popular","'Reihe, Linie Zug, Schar, Gruppe'","NOT ASSIGNED","Apparent are his lines as he approaches the course is single, but the cars are many, When, Agni, thou, making thine arms resplendent, advancest o'er the land spread out beneath thee.","Man sieht seine Reihen: es ist eine Anfahrt und viele Wagen, wann du, Agni, die Arme anschmiegend niedergebeugt auf der ausgestreckten Erde entlang gehst.","SRC-072; SRC-073; SRC-106; SRC-107","2026-09-09"
"DK-OCC-222","WRITING-CANDIDATE","01.034.04","d","4","akṣárā","akṣára-","akṣára-","unvergänglich; Silbe","case=NOM|gender=F|number=SG","C","Cretic","'unvergänglich; Silbe' - the word that later means a written character","NOT ASSIGNED","Thrice come ye to our home, thrice to the righteous folk, thrice triply aid the man who well deserves your help. Thrice, O ye Aṣvins, bring us what shall make us glad; thrice send us store of food as nevermore to fail.","Dreimal machet eure Umfahrt, dreimal zu dem gehorsamen Manne, dreimal bemüht euch gleichsam dreifach für den, der gut zuredet! Dreimal bringet, ihr Aśvin, Freude mit, dreimal schwellet unsere Lebenskräfte an wie die unversiegliche Kuh!","SRC-072; SRC-073; SRC-106; SRC-107","2026-09-09"
"DK-OCC-223","WRITING-CANDIDATE","01.164.24","d","1","akṣáreṇa","akṣára-","akṣára-","unvergänglich; Silbe","case=INS|gender=N|number=SG","P","Popular","'unvergänglich; Silbe' - the word that later means a written character","NOT ASSIGNED","With Gâyatrî he measures out the praise-song, Sâma with praise-song, triplet with the Trishṭup. The triplet witli the two or four-foot measure, and with the syllable they form seven metres.","Nach dem Gāyatrī(fuß) bildet er die Gesangesstrophe, nach der Gesangesstrophe die Sangesweise, nach dem Triṣṭubh(fuß) die Sprechstrophe, nach der zweifüßigen, der vierfüßigen Sprechstrophe das vorgetragene Lied. Mit der Silbe bilden sie die sieben Stimmen.","SRC-072; SRC-073; SRC-106; SRC-107","2026-09-09"
"DK-OCC-224","WRITING-CANDIDATE","01.164.39","a","2","akṣáre","akṣára-","akṣára-","unvergänglich; Silbe","case=LOC|gender=N|number=SG","P","Popular","'unvergänglich; Silbe' - the word that later means a written character","NOT ASSIGNED","Upon what syllable of holy praise-song, as twere their highest heaven, the Gods repose them,– Who knows not this, what will he do with praise-song? But they who know it well sit here assembled.","Wer die Silbe der R̥c nicht kennt, auf der im höchsten Raum alle Götter ihren Sitz haben, was will der mit der R̥c anfangen? Die sie kennen, die sitzen hier beisammen.","SRC-072; SRC-073; SRC-106; SRC-107","2026-09-09"
"DK-OCC-225","WRITING-CANDIDATE","01.164.42","c","3","akṣáram","akṣára-","akṣára-","unvergänglich; Silbe","case=NOM|gender=N|number=SG","P","Popular","'unvergänglich; Silbe' - the word that later means a written character","NOT ASSIGNED","From her descend in streams the seas of water; thereby the world's four regions have their being, Thence flows the imperishable flood and thence the universe hath life.","Von ihr strömen Meere aus, davon leben die vier Weltgegenden. Davon strömt das Unvergängliche aus, von dem zehrt alles. ","SRC-072; SRC-073; SRC-106; SRC-107","2026-09-09"
"DK-OCC-226","WRITING-CANDIDATE","03.055.01","b","4","akṣáram","akṣára-","akṣára-","unvergänglich; Silbe","case=NOM|gender=N|number=SG","N","Normal","'unvergänglich; Silbe' - the word that later means a written character","NOT ASSIGNED","AT the first shining of the earliest Mornings, in the Cow's home was born the Great Eternal. Now shall the statutes of the Gods be valid. Great is the Gods' supreme and sole dominion -","Damals als die früheren Morgenröten aufgingen, da wurde das große Wort geboren auf der Fährte der Kuh. Der Dienste der Götter wartend (sage ich:) Groß ist die einzige Asuramacht der Götter.","SRC-072; SRC-073; SRC-106; SRC-107","2026-09-09"
"DK-OCC-227","WRITING-CANDIDATE","06.016.35","b","2","akṣáre","akṣára-","akṣára-","unvergänglich; Silbe","case=LOC|gender=N|number=SG","A","Archaic","'unvergänglich; Silbe' - the word that later means a written character","NOT ASSIGNED","His Father's Father, shining in his Mother's everlasting side, Set on the seat of holy Law.","Im Leibe der Mutter Vater seines Vaters, bei der (heiligen) Rede(?) aufleuchtend, sich in den Schoß der (Opfer)ordnung setzend,","SRC-072; SRC-073; SRC-106; SRC-107","2026-09-09"
"DK-OCC-228","WRITING-CANDIDATE","07.001.14","c","2","akṣárā","akṣára-","akṣára-","unvergänglich; Silbe","gender=N","S","Strophic","'unvergänglich; Silbe' - the word that later means a written character","NOT ASSIGNED","May this same fire of mine surpass all others, this fire where offspring, vigorous and firm-handed, Wins, on a thousand paths, what ne'er shall perish.","Dieser Agni soll die anderen Agni's übertreffen, bei dem ein sieghafter leiblicher Sohn mit starker Hand (und) die tausendfache Nahrung bringende Rede sich vereinigen.","SRC-072; SRC-073; SRC-106; SRC-107","2026-09-09"
"DK-OCC-229","WRITING-CANDIDATE","10.013.03","c","1","akṣáreṇa","akṣára-","akṣára-","unvergänglich; Silbe","case=INS|gender=N|number=SG","P","Popular","'unvergänglich; Silbe' - the word that later means a written character","NOT ASSIGNED","Five paces have I risen from Earth. I follow her who hath four feet with devout observance. This by the Sacred Syllable have I measured: I purify in the central place of Order,","Den fünf Spuren der Erde(?) bin ich nachgestiegen, ich gehe nach der Regel dem vierspurigen (Wagengeleise) nach. Mit der Silbe bilde ich diese nach; im Nabel der Wahrheit vollziehe ich die Reinigung.","SRC-072; SRC-073; SRC-106; SRC-107","2026-09-09"
"DK-OCC-230","WRITING-CANDIDATE","03.031.06","c","4","ákṣarāṇām","ákṣarā-","ákṣarā-","die Rede","case=GEN|gender=F|number=PL","N","Normal","included to keep it distinct from akṣára-: a different formation with a different gloss","NOT ASSIGNED","When Saramâ had found the mountain's fissure, that vast and ancient place she plundered thoroughly. In the floods' van she led them forth, light-footed: she who well knew came first unto their lowing.","""Wenn die Saramā die Bresche im Felsen findet, so wird sie ihren früheren großen Schutz vollständig machen."" Die Leichtfüßige führte die Spitze der Kühe. Sich auskennend ging sie als erste auf den Schall zu.","SRC-072; SRC-073; SRC-106; SRC-107","2026-09-09"
"DK-OCC-231","WRITING-CANDIDATE","07.015.09","c","2","ákṣarā","ákṣarā-","ákṣarā-","die Rede","case=NOM|gender=F|number=SG","C","Cretic","included to keep it distinct from akṣára-: a different formation with a different gloss","NOT ASSIGNED","The men come near thee for their gain, the singers with their songs of praise: Speech, thousandfold, comes near to thee.","An dich wenden sich die beredten Männer mit ihren Dichtungen, um (Lohn) zu gewinnen, an (dich) die tausendeinbringende Rede.","SRC-072; SRC-073; SRC-106; SRC-107","2026-09-09"
"DK-OCC-232","WRITING-CANDIDATE","07.036.07","c","5","ákṣarā","ákṣarā-","ákṣarā-","die Rede","case=NOM|gender=F|number=SG","S","Strophic","included to keep it distinct from akṣára-: a different formation with a different gloss","NOT ASSIGNED","And may the mighty Maruts, too, rejoicing, aid our devotion and protect our offspring. Let not swift-moving Aksharâ neglect us: they have increased our own appropriate riches,","Auch jene Marut, die sieghaften, sollen begeistert unser Lied und unseren Samen begünstigen. Nicht möge uns die weidende Kuh meiden. Diese haben den uns zukommenden Reichtum vermehrt.","SRC-072; SRC-073; SRC-106; SRC-107","2026-09-09"
