"candidate_id","candidate_class","p_number","designation","object_type","geological_source","analytical_provenance","workshop","manufacturing_tradition","exporter","intermediary","textual_provenance_label","findspot","findspot_precision","excavation_no","stratigraphic_level","museum_attribution","modern_custody","custody_as_of","acquisition_history","image_held_by_cdli","image_licence_status","cdli_material_attribution","cdli_period","primary_publication","status","source_id","locator","retrieval_date","notes"
"MC-R-0189","LAPIS-ATTRIBUTED","P458346","CDLI Seals 005636 (physical)","seal (not impression)","","","","","","","","uncertain (mod. uncertain)","FINDSPOT UNCERTAIN (CDLI's own qualifier)","","","BM 134757","British Museum, London, UK","2022-08-21","","NO FLAG","NOT ACCESSIBLE (SRC-099; no LICENSE file in the retrieved repository; D-055)","stone: lapis lazuli","Old Babylonian (ca. 1900-1600 BC)","CDLI Seals 005636 (physical)","PROVISIONAL","SRC-102","cdli_cat.csv row id_text=458346, columns material, provenience, collection, museum_no, acquisition_history, photo_up","2026-09-08","Material is CDLI's cataloguing, not an analysis; no column in the source can cite one. Status is PROVISIONAL and not VERIFIED because a single catalogue is one source: what is VERIFIED is that CDLI records this, and that is what the locator points at."
"MC-R-0190","SAME-MINERAL-FAMILY (agate/chalcedony)","P458391","CDLI Seals 005681 (physical)","seal (not impression)","","","","","","","","","NO FINDSPOT RECORDED","","","DUROM N 2370","Oriental Museum, University of Durham, Durham, UK","2022-08-21","","NO FLAG","NOT ACCESSIBLE (SRC-099; no LICENSE file in the retrieved repository; D-055)","stone: chalcedony, jasper","Old Babylonian (ca. 1900-1600 BC)","CDLI Seals 005681 (physical)","PROVISIONAL","SRC-102","cdli_cat.csv row id_text=458391, columns material, provenience, collection, museum_no, acquisition_history, photo_up","2026-09-08","Material is CDLI's cataloguing, not an analysis; no column in the source can cite one. Status is PROVISIONAL and not VERIFIED because a single catalogue is one source: what is VERIFIED is that CDLI records this, and that is what the locator points at."
"MC-R-0191","SAME-MINERAL-FAMILY (agate/chalcedony)","P458415","CDLI Seals 005705 (physical)","seal (not impression)","","","","","","","","","NO FINDSPOT RECORDED","","","DUROM N 2410","Oriental Museum, University of Durham, Durham, UK","2022-08-21","","NO FLAG","NOT ACCESSIBLE (SRC-099; no LICENSE file in the retrieved repository; D-055)","stone: chalcedony","Old Babylonian (ca. 1900-1600 BC)","CDLI Seals 005705 (physical)","PROVISIONAL","SRC-102","cdli_cat.csv row id_text=458415, columns material, provenience, collection, museum_no, acquisition_history, photo_up","2026-09-08","Material is CDLI's cataloguing, not an analysis; no column in the source can cite one. Status is PROVISIONAL and not VERIFIED because a single catalogue is one source: what is VERIFIED is that CDLI records this, and that is what the locator points at."
"MC-R-0192","LAPIS-ATTRIBUTED","P458444","CDLI Seals 005734 (physical)","seal (not impression)","","","","","","","","Ešnunna (mod. Tell Asmar)","FINDSPOT NAMED","TA 1930 1000","","OIM A07468","Oriental Institute, University of Chicago, Chicago, Illinois, USA","2022-08-21","","NO FLAG","NOT ACCESSIBLE (SRC-099; no LICENSE file in the retrieved repository; D-055)","stone: lapis lazuli","Early Old Babylonian (ca. 2000-1900 BC)","CDLI Seals 005734 (physical)","PROVISIONAL","SRC-102","cdli_cat.csv row id_text=458444, columns material, provenience, collection, museum_no, acquisition_history, photo_up","2026-09-08","Material is CDLI's cataloguing, not an analysis; no column in the source can cite one. Status is PROVISIONAL and not VERIFIED because a single catalogue is one source: what is VERIFIED is that CDLI records this, and that is what the locator points at."
"MC-R-0193","LOOK-ALIKE-CONTROL","P458603","CDLI Seals 005893 (physical)","seal (not impression)","","","","","","","","","NO FINDSPOT RECORDED","","","DUROM N 2394","Oriental Museum, University of Durham, Durham, UK","2022-08-21","","NO FLAG","NOT ACCESSIBLE (SRC-099; no LICENSE file in the retrieved repository; D-055)","stone: jasper","Old Babylonian (ca. 1900-1600 BC)","CDLI Seals 005893 (physical)","PROVISIONAL","SRC-102","cdli_cat.csv row id_text=458603, columns material, provenience, collection, museum_no, acquisition_history, photo_up","2026-09-08","Material is CDLI's cataloguing, not an analysis; no column in the source can cite one. Status is PROVISIONAL and not VERIFIED because a single catalogue is one source: what is VERIFIED is that CDLI records this, and that is what the locator points at."
"MC-R-0194","SAME-MINERAL-FAMILY (agate/chalcedony)","P458719","CDLI Seals 006009 (physical)","seal (not impression)","","","","","","","","","NO FINDSPOT RECORDED","","","DUROM N 2343","Oriental Museum, University of Durham, Durham, UK","2022-08-21","","NO FLAG","NOT ACCESSIBLE (SRC-099; no LICENSE file in the retrieved repository; D-055)","stone: agate","Middle Babylonian (ca. 1400-1100 BC)","CDLI Seals 006009 (physical)","PROVISIONAL","SRC-102","cdli_cat.csv row id_text=458719, columns material, provenience, collection, museum_no, acquisition_history, photo_up","2026-09-08","Material is CDLI's cataloguing, not an analysis; no column in the source can cite one. Status is PROVISIONAL and not VERIFIED because a single catalogue is one source: what is VERIFIED is that CDLI records this, and that is what the locator points at."
"MC-R-0195","SAME-MINERAL-FAMILY (agate/chalcedony)","P458724","CDLI Seals 006014 (physical)","seal (not impression)","","","","","","","","","NO FINDSPOT RECORDED","","","DUROM N 2342","Oriental Museum, University of Durham, Durham, UK","2022-08-21","","NO FLAG","NOT ACCESSIBLE (SRC-099; no LICENSE file in the retrieved repository; D-055)","stone: agate","Middle Babylonian (ca. 1400-1100 BC)","CDLI Seals 006014 (physical)","PROVISIONAL","SRC-102","cdli_cat.csv row id_text=458724, columns material, provenience, collection, museum_no, acquisition_history, photo_up","2026-09-08","Material is CDLI's cataloguing, not an analysis; no column in the source can cite one. Status is PROVISIONAL and not VERIFIED because a single catalogue is one source: what is VERIFIED is that CDLI records this, and that is what the locator points at."
"MC-R-0196","SAME-MINERAL-FAMILY (agate/chalcedony)","P458743","CDLI Seals 006033 (physical)","seal (not impression)","","","","","","","","","NO FINDSPOT RECORDED","","","DUROM N 2340","Oriental Museum, University of Durham, Durham, UK","2022-08-21","","NO FLAG","NOT ACCESSIBLE (SRC-099; no LICENSE file in the retrieved repository; D-055)","stone: chalcedony","Middle Babylonian (ca. 1400-1100 BC)","CDLI Seals 006033 (physical)","PROVISIONAL","SRC-102","cdli_cat.csv row id_text=458743, columns material, provenience, collection, museum_no, acquisition_history, photo_up","2026-09-08","Material is CDLI's cataloguing, not an analysis; no column in the source can cite one. Status is PROVISIONAL and not VERIFIED because a single catalogue is one source: what is VERIFIED is that CDLI records this, and that is what the locator points at."
"MC-R-0197","CARNELIAN-ATTRIBUTED","P458752","CDLI Seals 006042 (physical)","seal (not impression)","","","","","","","","","NO FINDSPOT RECORDED","","","DUROM N 2434","Oriental Museum, University of Durham, Durham, UK","2022-08-21","","NO FLAG","NOT ACCESSIBLE (SRC-099; no LICENSE file in the retrieved repository; D-055)","stone: carnelian","Middle Assyrian (ca. 1400-1000 BC)","CDLI Seals 006042 (physical)","PROVISIONAL","SRC-102","cdli_cat.csv row id_text=458752, columns material, provenience, collection, museum_no, acquisition_history, photo_up","2026-09-08","Material is CDLI's cataloguing, not an analysis; no column in the source can cite one. Status is PROVISIONAL and not VERIFIED because a single catalogue is one source: what is VERIFIED is that CDLI records this, and that is what the locator points at."
"MC-R-0198","SAME-MINERAL-FAMILY (agate/chalcedony)","P458753","CDLI Seals 006043 (physical)","seal (not impression)","","","","","","","","","NO FINDSPOT RECORDED","","","DUROM N 2411","Oriental Museum, University of Durham, Durham, UK","2022-08-21","","NO FLAG","NOT ACCESSIBLE (SRC-099; no LICENSE file in the retrieved repository; D-055)","stone: chalcedony","Neo-Assyrian (ca. 911-612 BC)","CDLI Seals 006043 (physical)","PROVISIONAL","SRC-102","cdli_cat.csv row id_text=458753, columns material, provenience, collection, museum_no, acquisition_history, photo_up","2026-09-08","Material is CDLI's cataloguing, not an analysis; no column in the source can cite one. Status is PROVISIONAL and not VERIFIED because a single catalogue is one source: what is VERIFIED is that CDLI records this, and that is what the locator points at."
"MC-R-0199","CARNELIAN-ATTRIBUTED","P458768","CDLI Seals 006058 (physical)","seal (not impression)","","","","","","","","","NO FINDSPOT RECORDED","","","DUROM N 2016","Oriental Museum, University of Durham, Durham, UK","2022-08-21","","NO FLAG","NOT ACCESSIBLE (SRC-099; no LICENSE file in the retrieved repository; D-055)","stone: carnelian","Neo-Assyrian (ca. 911-612 BC)","CDLI Seals 006058 (physical)","PROVISIONAL","SRC-102","cdli_cat.csv row id_text=458768, columns material, provenience, collection, museum_no, acquisition_history, photo_up","2026-09-08","Material is CDLI's cataloguing, not an analysis; no column in the source can cite one. Status is PROVISIONAL and not VERIFIED because a single catalogue is one source: what is VERIFIED is that CDLI records this, and that is what the locator points at."
"MC-R-0200","SAME-MINERAL-FAMILY (agate/chalcedony)","P458770","CDLI Seals 006060 (physical)","seal (not impression)","","","","","","","","","NO FINDSPOT RECORDED","","","DUROM N 2385","Oriental Museum, University of Durham, Durham, UK","2022-08-21","","NO FLAG","NOT ACCESSIBLE (SRC-099; no LICENSE file in the retrieved repository; D-055)","stone: chalcedony","Neo-Assyrian (ca. 911-612 BC)","CDLI Seals 006060 (physical)","PROVISIONAL","SRC-102","cdli_cat.csv row id_text=458770, columns material, provenience, collection, museum_no, acquisition_history, photo_up","2026-09-08","Material is CDLI's cataloguing, not an analysis; no column in the source can cite one. Status is PROVISIONAL and not VERIFIED because a single catalogue is one source: what is VERIFIED is that CDLI records this, and that is what the locator points at."
"MC-R-0201","SAME-MINERAL-FAMILY (agate/chalcedony)","P458771","CDLI Seals 006061 (physical)","seal (not impression)","","","","","","","","","NO FINDSPOT RECORDED","","","DUROM N 2430","Oriental Museum, University of Durham, Durham, UK","2022-08-21","","NO FLAG","NOT ACCESSIBLE (SRC-099; no LICENSE file in the retrieved repository; D-055)","stone: chalcedony","Neo-Assyrian (ca. 911-612 BC)","CDLI Seals 006061 (physical)","PROVISIONAL","SRC-102","cdli_cat.csv row id_text=458771, columns material, provenience, collection, museum_no, acquisition_history, photo_up","2026-09-08","Material is CDLI's cataloguing, not an analysis; no column in the source can cite one. Status is PROVISIONAL and not VERIFIED because a single catalogue is one source: what is VERIFIED is that CDLI records this, and that is what the locator points at."
"MC-R-0202","LAPIS-ATTRIBUTED","P458775","CDLI Seals 006065 (physical)","seal (not impression)","","","","","","","","Umma (mod. Tell Jokha)","FINDSPOT NAMED","","","Rosen —","private: Rosen, Jonathan P., New York, New York, USA","2022-08-21","","NO FLAG","NOT ACCESSIBLE (SRC-099; no LICENSE file in the retrieved repository; D-055)","stone: lapis lazuli","Ur III (ca. 2100-2000 BC)","CDLI Seals 006065 (physical)","PROVISIONAL","SRC-102","cdli_cat.csv row id_text=458775, columns material, provenience, collection, museum_no, acquisition_history, photo_up","2026-09-08","Material is CDLI's cataloguing, not an analysis; no column in the source can cite one. Status is PROVISIONAL and not VERIFIED because a single catalogue is one source: what is VERIFIED is that CDLI records this, and that is what the locator points at."
"MC-R-0203","SAME-MINERAL-FAMILY (agate/chalcedony)","P458776","CDLI Seals 006066 (physical)","seal (not impression)","","","","","","","","","NO FINDSPOT RECORDED","","","DUROM N 2018","Oriental Museum, University of Durham, Durham, UK","2022-08-21","","NO FLAG","NOT ACCESSIBLE (SRC-099; no LICENSE file in the retrieved repository; D-055)","stone: chalcedony","Neo-Assyrian (ca. 911-612 BC)","CDLI Seals 006066 (physical)","PROVISIONAL","SRC-102","cdli_cat.csv row id_text=458776, columns material, provenience, collection, museum_no, acquisition_history, photo_up","2026-09-08","Material is CDLI's cataloguing, not an analysis; no column in the source can cite one. Status is PROVISIONAL and not VERIFIED because a single catalogue is one source: what is VERIFIED is that CDLI records this, and that is what the locator points at."
"MC-R-0204","LOOK-ALIKE-CONTROL","P458777","CDLI Seals 006067 (physical)","seal (not impression)","","","","","","","","","NO FINDSPOT RECORDED","","","DUROM N 2428","Oriental Museum, University of Durham, Durham, UK","2022-08-21","","NO FLAG","NOT ACCESSIBLE (SRC-099; no LICENSE file in the retrieved repository; D-055)","stone: jasper","Neo-Assyrian (ca. 911-612 BC)","CDLI Seals 006067 (physical)","PROVISIONAL","SRC-102","cdli_cat.csv row id_text=458777, columns material, provenience, collection, museum_no, acquisition_history, photo_up","2026-09-08","Material is CDLI's cataloguing, not an analysis; no column in the source can cite one. Status is PROVISIONAL and not VERIFIED because a single catalogue is one source: what is VERIFIED is that CDLI records this, and that is what the locator points at."
"MC-R-0205","SAME-MINERAL-FAMILY (agate/chalcedony)","P458778","CDLI Seals 006068 (physical)","seal (not impression)","","","","","","","","","NO FINDSPOT RECORDED","","","DUROM N 2366","Oriental Museum, University of Durham, Durham, UK","2022-08-21","","NO FLAG","NOT ACCESSIBLE (SRC-099; no LICENSE file in the retrieved repository; D-055)","stone: chalcedony","Neo-Assyrian (ca. 911-612 BC)","CDLI Seals 006068 (physical)","PROVISIONAL","SRC-102","cdli_cat.csv row id_text=458778, columns material, provenience, collection, museum_no, acquisition_history, photo_up","2026-09-08","Material is CDLI's cataloguing, not an analysis; no column in the source can cite one. Status is PROVISIONAL and not VERIFIED because a single catalogue is one source: what is VERIFIED is that CDLI records this, and that is what the locator points at."
"MC-R-0206","SAME-MINERAL-FAMILY (agate/chalcedony)","P458786","CDLI Seals 006076 (physical)","seal (not impression)","","","","","","","","","NO FINDSPOT RECORDED","","","DUROM N 2369","Oriental Museum, University of Durham, Durham, UK","2022-08-21","","NO FLAG","NOT ACCESSIBLE (SRC-099; no LICENSE file in the retrieved repository; D-055)","stone: agate","Neo-Assyrian (ca. 911-612 BC)","CDLI Seals 006076 (physical)","PROVISIONAL","SRC-102","cdli_cat.csv row id_text=458786, columns material, provenience, collection, museum_no, acquisition_history, photo_up","2026-09-08","Material is CDLI's cataloguing, not an analysis; no column in the source can cite one. Status is PROVISIONAL and not VERIFIED because a single catalogue is one source: what is VERIFIED is that CDLI records this, and that is what the locator points at."
"MC-R-0207","SAME-MINERAL-FAMILY (agate/chalcedony)","P458793","CDLI Seals 006083 (physical)","seal (not impression)","","","","","","","","","NO FINDSPOT RECORDED","","","DUROM N 2436","Oriental Museum, University of Durham, Durham, UK","2022-08-21","","NO FLAG","NOT ACCESSIBLE (SRC-099; no LICENSE file in the retrieved repository; D-055)","stone: chalcedony","Neo-Assyrian (ca. 911-612 BC)","CDLI Seals 006083 (physical)","PROVISIONAL","SRC-102","cdli_cat.csv row id_text=458793, columns material, provenience, collection, museum_no, acquisition_history, photo_up","2026-09-08","Material is CDLI's cataloguing, not an analysis; no column in the source can cite one. Status is PROVISIONAL and not VERIFIED because a single catalogue is one source: what is VERIFIED is that CDLI records this, and that is what the locator points at."
