"join_id","claim_id","register","source_id","source_ordinal_in_cell","evidence_role","locator","locator_basis","independence_group","notes"
"CS-01291","EM-04","03-REGISTERS/domain-e-evidence-mass.csv","SRC-067","1","REFERENCE-WORK","lexibank/dravlex @ 3757807, cldf/languages.csv","row-locator","IG-051",""
"CS-01292","EM-05","03-REGISTERS/domain-e-evidence-mass.csv","SRC-067","1","REFERENCE-WORK","lexibank/dravlex @ 3757807, cldf/cognates.csv","row-locator","IG-051",""
"CS-01293","EM-06","03-REGISTERS/domain-e-evidence-mass.csv","SRC-062","1","RECONSTRUCTION","JAMBU data/dedr/pdr.csv, field 3","row-locator","IG-066",""
"CS-01294","EM-07","03-REGISTERS/domain-e-evidence-mass.csv","SRC-062","1","RECONSTRUCTION","JAMBU data/dedr/pdr.csv, field 2","row-locator","IG-066",""
"CS-01295","EM-08","03-REGISTERS/domain-e-evidence-mass.csv","SRC-061","1","REFERENCE-WORK-DERIVATIVE","ratio of EM-07 to EM-03","row-locator","IG-066",""
"CS-01296","EM-08","03-REGISTERS/domain-e-evidence-mass.csv","SRC-062","2","RECONSTRUCTION","ratio of EM-07 to EM-03","row-locator","IG-066",""
"CS-01297","EM-09","03-REGISTERS/domain-e-evidence-mass.csv","SRC-065","1","REFERENCE-WORK-DERIVATIVE","JAMBU data/cdial/params.csv, entry text, regex '←...Drav.'","row-locator","IG-066",""
"CS-01298","EM-10","03-REGISTERS/domain-e-evidence-mass.csv","SRC-065","1","REFERENCE-WORK-DERIVATIVE","JAMBU data/cdial/params.csv, entry text, regex 'Drav.'","row-locator","IG-066",""
"CS-01299","EM-11","03-REGISTERS/domain-e-evidence-mass.csv","SRC-063","1","REFERENCE-WORK","JAMBU data/munda/forms.csv, field 1 excluding PMu","row-locator","IG-048",""
"CS-01300","EM-12","03-REGISTERS/domain-e-evidence-mass.csv","SRC-063","1","REFERENCE-WORK","JAMBU data/munda/forms.csv","row-locator","IG-048",""
"CS-01301","EM-13","03-REGISTERS/domain-e-evidence-mass.csv","SRC-064","1","RECONSTRUCTION","JAMBU data/munda/rau_2019.csv, one row per etymon","row-locator","IG-049",""
"CS-01302","EM-14","03-REGISTERS/domain-e-evidence-mass.csv","SRC-064","1","RECONSTRUCTION","JAMBU data/munda/rau_2019.csv, field mkcd_no","row-locator","IG-049",""
"CS-01303","EM-15","03-REGISTERS/domain-e-evidence-mass.csv","SRC-064","1","RECONSTRUCTION","JAMBU data/munda/rau_2019.csv, field pinnow","row-locator","IG-049",""
"CS-01304","EM-16","03-REGISTERS/domain-e-evidence-mass.csv","SRC-065","1","REFERENCE-WORK-DERIVATIVE","JAMBU data/cdial/params.csv, entry text, regex '←...Muṇḍ'","row-locator","IG-066",""
"CS-01305","EM-17","03-REGISTERS/domain-e-evidence-mass.csv","SRC-065","1","REFERENCE-WORK-DERIVATIVE","JAMBU data/cdial/params.csv, entry text, regex 'Muṇḍ|Munda'","row-locator","IG-066",""
"CS-01306","EM-18","03-REGISTERS/domain-e-evidence-mass.csv","SRC-065","1","REFERENCE-WORK-DERIVATIVE","JAMBU data/cdial/params.csv, entry text, regex on 'orig. unknown|obscure|doubtful|non-Aryan'","row-locator","IG-066",""
"CS-01307","EM-19","03-REGISTERS/domain-e-evidence-mass.csv","SRC-068","1","SECONDARY-LITERATURE","05-HOLDS/HOLD-005-substrate-literature.md","row-locator","IG-066",""
"CS-01308","EM-20","03-REGISTERS/domain-e-evidence-mass.csv","SRC-068","1","SECONDARY-LITERATURE","05-HOLDS/HOLD-005-substrate-literature.md","row-locator","IG-066",""
"CS-01309","EM-21","03-REGISTERS/domain-e-evidence-mass.csv","SRC-068","1","SECONDARY-LITERATURE","05-HOLDS/HOLD-005-substrate-literature.md","row-locator","IG-066",""
"CS-01310","EM-22","03-REGISTERS/domain-e-evidence-mass.csv","SRC-068","1","SECONDARY-LITERATURE","05-HOLDS/HOLD-005-substrate-literature.md","row-locator","IG-066",""
"CS-01311","HYD-001","03-REGISTERS/domain-e-hydronyms.csv","SRC-019","1","PRIMARY-SOURCE","03-REGISTERS/domain-e-hydronyms.csv#HYD-001","row-reference-only","IG-041",""
"CS-01312","HYD-001","03-REGISTERS/domain-e-hydronyms.csv","SRC-022","2","ANALYTICAL-LAYER","03-REGISTERS/domain-e-hydronyms.csv#HYD-001","row-reference-only","IG-041",""
"CS-01313","HYD-001","03-REGISTERS/domain-e-hydronyms.csv","SRC-023","3","ANALYTICAL-LAYER","03-REGISTERS/domain-e-hydronyms.csv#HYD-001","row-reference-only","IG-041",""
"CS-01314","HYD-001","03-REGISTERS/domain-e-hydronyms.csv","SRC-047","4","PRIMARY-SOURCE","03-REGISTERS/domain-e-hydronyms.csv#HYD-001","row-reference-only","IG-041",""
"CS-01315","HYD-002","03-REGISTERS/domain-e-hydronyms.csv","SRC-019","1","PRIMARY-SOURCE","03-REGISTERS/domain-e-hydronyms.csv#HYD-002","row-reference-only","IG-041",""
"CS-01316","HYD-002","03-REGISTERS/domain-e-hydronyms.csv","SRC-022","2","ANALYTICAL-LAYER","03-REGISTERS/domain-e-hydronyms.csv#HYD-002","row-reference-only","IG-041",""
"CS-01317","HYD-002","03-REGISTERS/domain-e-hydronyms.csv","SRC-023","3","ANALYTICAL-LAYER","03-REGISTERS/domain-e-hydronyms.csv#HYD-002","row-reference-only","IG-041",""
"CS-01318","HYD-002","03-REGISTERS/domain-e-hydronyms.csv","SRC-047","4","PRIMARY-SOURCE","03-REGISTERS/domain-e-hydronyms.csv#HYD-002","row-reference-only","IG-041",""
"CS-01319","HYD-003","03-REGISTERS/domain-e-hydronyms.csv","SRC-019","1","PRIMARY-SOURCE","03-REGISTERS/domain-e-hydronyms.csv#HYD-003","row-reference-only","IG-041",""
"CS-01320","HYD-003","03-REGISTERS/domain-e-hydronyms.csv","SRC-022","2","ANALYTICAL-LAYER","03-REGISTERS/domain-e-hydronyms.csv#HYD-003","row-reference-only","IG-041",""
"CS-01321","HYD-003","03-REGISTERS/domain-e-hydronyms.csv","SRC-023","3","ANALYTICAL-LAYER","03-REGISTERS/domain-e-hydronyms.csv#HYD-003","row-reference-only","IG-041",""
"CS-01322","HYD-003","03-REGISTERS/domain-e-hydronyms.csv","SRC-047","4","PRIMARY-SOURCE","03-REGISTERS/domain-e-hydronyms.csv#HYD-003","row-reference-only","IG-041",""
"CS-01323","HYD-004","03-REGISTERS/domain-e-hydronyms.csv","SRC-019","1","PRIMARY-SOURCE","03-REGISTERS/domain-e-hydronyms.csv#HYD-004","row-reference-only","IG-041",""
"CS-01324","HYD-004","03-REGISTERS/domain-e-hydronyms.csv","SRC-022","2","ANALYTICAL-LAYER","03-REGISTERS/domain-e-hydronyms.csv#HYD-004","row-reference-only","IG-041",""
"CS-01325","HYD-004","03-REGISTERS/domain-e-hydronyms.csv","SRC-023","3","ANALYTICAL-LAYER","03-REGISTERS/domain-e-hydronyms.csv#HYD-004","row-reference-only","IG-041",""
"CS-01326","HYD-004","03-REGISTERS/domain-e-hydronyms.csv","SRC-047","4","PRIMARY-SOURCE","03-REGISTERS/domain-e-hydronyms.csv#HYD-004","row-reference-only","IG-041",""
"CS-01327","HYD-005","03-REGISTERS/domain-e-hydronyms.csv","SRC-019","1","PRIMARY-SOURCE","03-REGISTERS/domain-e-hydronyms.csv#HYD-005","row-reference-only","IG-041",""
"CS-01328","HYD-005","03-REGISTERS/domain-e-hydronyms.csv","SRC-022","2","ANALYTICAL-LAYER","03-REGISTERS/domain-e-hydronyms.csv#HYD-005","row-reference-only","IG-041",""
"CS-01329","HYD-005","03-REGISTERS/domain-e-hydronyms.csv","SRC-023","3","ANALYTICAL-LAYER","03-REGISTERS/domain-e-hydronyms.csv#HYD-005","row-reference-only","IG-041",""
"CS-01330","HYD-005","03-REGISTERS/domain-e-hydronyms.csv","SRC-047","4","PRIMARY-SOURCE","03-REGISTERS/domain-e-hydronyms.csv#HYD-005","row-reference-only","IG-041",""
"CS-01331","HYD-006","03-REGISTERS/domain-e-hydronyms.csv","SRC-019","1","PRIMARY-SOURCE","03-REGISTERS/domain-e-hydronyms.csv#HYD-006","row-reference-only","IG-041",""
"CS-01332","HYD-006","03-REGISTERS/domain-e-hydronyms.csv","SRC-022","2","ANALYTICAL-LAYER","03-REGISTERS/domain-e-hydronyms.csv#HYD-006","row-reference-only","IG-041",""
"CS-01333","HYD-006","03-REGISTERS/domain-e-hydronyms.csv","SRC-023","3","ANALYTICAL-LAYER","03-REGISTERS/domain-e-hydronyms.csv#HYD-006","row-reference-only","IG-041",""
"CS-01334","HYD-006","03-REGISTERS/domain-e-hydronyms.csv","SRC-047","4","PRIMARY-SOURCE","03-REGISTERS/domain-e-hydronyms.csv#HYD-006","row-reference-only","IG-041",""
"CS-01335","HYD-007","03-REGISTERS/domain-e-hydronyms.csv","SRC-019","1","PRIMARY-SOURCE","03-REGISTERS/domain-e-hydronyms.csv#HYD-007","row-reference-only","IG-041",""
"CS-01336","HYD-007","03-REGISTERS/domain-e-hydronyms.csv","SRC-022","2","ANALYTICAL-LAYER","03-REGISTERS/domain-e-hydronyms.csv#HYD-007","row-reference-only","IG-041",""
"CS-01337","HYD-007","03-REGISTERS/domain-e-hydronyms.csv","SRC-023","3","ANALYTICAL-LAYER","03-REGISTERS/domain-e-hydronyms.csv#HYD-007","row-reference-only","IG-041",""
"CS-01338","HYD-007","03-REGISTERS/domain-e-hydronyms.csv","SRC-047","4","PRIMARY-SOURCE","03-REGISTERS/domain-e-hydronyms.csv#HYD-007","row-reference-only","IG-041",""
"CS-01339","HYD-008","03-REGISTERS/domain-e-hydronyms.csv","SRC-019","1","PRIMARY-SOURCE","03-REGISTERS/domain-e-hydronyms.csv#HYD-008","row-reference-only","IG-041",""
"CS-01340","HYD-008","03-REGISTERS/domain-e-hydronyms.csv","SRC-022","2","ANALYTICAL-LAYER","03-REGISTERS/domain-e-hydronyms.csv#HYD-008","row-reference-only","IG-041",""
"CS-01341","HYD-008","03-REGISTERS/domain-e-hydronyms.csv","SRC-023","3","ANALYTICAL-LAYER","03-REGISTERS/domain-e-hydronyms.csv#HYD-008","row-reference-only","IG-041",""
"CS-01342","HYD-008","03-REGISTERS/domain-e-hydronyms.csv","SRC-047","4","PRIMARY-SOURCE","03-REGISTERS/domain-e-hydronyms.csv#HYD-008","row-reference-only","IG-041",""
"CS-01343","HYD-009","03-REGISTERS/domain-e-hydronyms.csv","SRC-019","1","PRIMARY-SOURCE","03-REGISTERS/domain-e-hydronyms.csv#HYD-009","row-reference-only","IG-041",""
"CS-01344","HYD-009","03-REGISTERS/domain-e-hydronyms.csv","SRC-022","2","ANALYTICAL-LAYER","03-REGISTERS/domain-e-hydronyms.csv#HYD-009","row-reference-only","IG-041",""
"CS-01345","HYD-009","03-REGISTERS/domain-e-hydronyms.csv","SRC-023","3","ANALYTICAL-LAYER","03-REGISTERS/domain-e-hydronyms.csv#HYD-009","row-reference-only","IG-041",""
"CS-01346","HYD-009","03-REGISTERS/domain-e-hydronyms.csv","SRC-047","4","PRIMARY-SOURCE","03-REGISTERS/domain-e-hydronyms.csv#HYD-009","row-reference-only","IG-041",""
"CS-01347","HYD-010","03-REGISTERS/domain-e-hydronyms.csv","SRC-019","1","PRIMARY-SOURCE","03-REGISTERS/domain-e-hydronyms.csv#HYD-010","row-reference-only","IG-041",""
"CS-01348","HYD-010","03-REGISTERS/domain-e-hydronyms.csv","SRC-022","2","ANALYTICAL-LAYER","03-REGISTERS/domain-e-hydronyms.csv#HYD-010","row-reference-only","IG-041",""
"CS-01349","HYD-010","03-REGISTERS/domain-e-hydronyms.csv","SRC-023","3","ANALYTICAL-LAYER","03-REGISTERS/domain-e-hydronyms.csv#HYD-010","row-reference-only","IG-041",""
"CS-01350","HYD-010","03-REGISTERS/domain-e-hydronyms.csv","SRC-047","4","PRIMARY-SOURCE","03-REGISTERS/domain-e-hydronyms.csv#HYD-010","row-reference-only","IG-041",""
"CS-01351","HYD-011","03-REGISTERS/domain-e-hydronyms.csv","SRC-019","1","PRIMARY-SOURCE","03-REGISTERS/domain-e-hydronyms.csv#HYD-011","row-reference-only","IG-041",""
"CS-01352","HYD-011","03-REGISTERS/domain-e-hydronyms.csv","SRC-022","2","ANALYTICAL-LAYER","03-REGISTERS/domain-e-hydronyms.csv#HYD-011","row-reference-only","IG-041",""
"CS-01353","HYD-011","03-REGISTERS/domain-e-hydronyms.csv","SRC-023","3","ANALYTICAL-LAYER","03-REGISTERS/domain-e-hydronyms.csv#HYD-011","row-reference-only","IG-041",""
"CS-01354","HYD-011","03-REGISTERS/domain-e-hydronyms.csv","SRC-047","4","PRIMARY-SOURCE","03-REGISTERS/domain-e-hydronyms.csv#HYD-011","row-reference-only","IG-041",""
"CS-01355","HYD-012","03-REGISTERS/domain-e-hydronyms.csv","SRC-019","1","PRIMARY-SOURCE","03-REGISTERS/domain-e-hydronyms.csv#HYD-012","row-reference-only","IG-041",""
"CS-01356","HYD-012","03-REGISTERS/domain-e-hydronyms.csv","SRC-022","2","ANALYTICAL-LAYER","03-REGISTERS/domain-e-hydronyms.csv#HYD-012","row-reference-only","IG-041",""
"CS-01357","HYD-012","03-REGISTERS/domain-e-hydronyms.csv","SRC-023","3","ANALYTICAL-LAYER","03-REGISTERS/domain-e-hydronyms.csv#HYD-012","row-reference-only","IG-041",""
"CS-01358","HYD-012","03-REGISTERS/domain-e-hydronyms.csv","SRC-047","4","PRIMARY-SOURCE","03-REGISTERS/domain-e-hydronyms.csv#HYD-012","row-reference-only","IG-041",""
"CS-01359","HYD-013","03-REGISTERS/domain-e-hydronyms.csv","SRC-019","1","PRIMARY-SOURCE","03-REGISTERS/domain-e-hydronyms.csv#HYD-013","row-reference-only","IG-041",""
"CS-01360","HYD-013","03-REGISTERS/domain-e-hydronyms.csv","SRC-022","2","ANALYTICAL-LAYER","03-REGISTERS/domain-e-hydronyms.csv#HYD-013","row-reference-only","IG-041",""
"CS-01361","HYD-013","03-REGISTERS/domain-e-hydronyms.csv","SRC-023","3","ANALYTICAL-LAYER","03-REGISTERS/domain-e-hydronyms.csv#HYD-013","row-reference-only","IG-041",""
"CS-01362","HYD-013","03-REGISTERS/domain-e-hydronyms.csv","SRC-047","4","PRIMARY-SOURCE","03-REGISTERS/domain-e-hydronyms.csv#HYD-013","row-reference-only","IG-041",""
"CS-01363","HYD-014","03-REGISTERS/domain-e-hydronyms.csv","SRC-019","1","PRIMARY-SOURCE","03-REGISTERS/domain-e-hydronyms.csv#HYD-014","row-reference-only","IG-041",""
"CS-01364","HYD-014","03-REGISTERS/domain-e-hydronyms.csv","SRC-022","2","ANALYTICAL-LAYER","03-REGISTERS/domain-e-hydronyms.csv#HYD-014","row-reference-only","IG-041",""
"CS-01365","HYD-014","03-REGISTERS/domain-e-hydronyms.csv","SRC-023","3","ANALYTICAL-LAYER","03-REGISTERS/domain-e-hydronyms.csv#HYD-014","row-reference-only","IG-041",""
"CS-01366","HYD-014","03-REGISTERS/domain-e-hydronyms.csv","SRC-047","4","PRIMARY-SOURCE","03-REGISTERS/domain-e-hydronyms.csv#HYD-014","row-reference-only","IG-041",""
"CS-01367","HYD-015","03-REGISTERS/domain-e-hydronyms.csv","SRC-019","1","PRIMARY-SOURCE","03-REGISTERS/domain-e-hydronyms.csv#HYD-015","row-reference-only","IG-041",""
"CS-01368","HYD-015","03-REGISTERS/domain-e-hydronyms.csv","SRC-022","2","ANALYTICAL-LAYER","03-REGISTERS/domain-e-hydronyms.csv#HYD-015","row-reference-only","IG-041",""
"CS-01369","HYD-015","03-REGISTERS/domain-e-hydronyms.csv","SRC-023","3","ANALYTICAL-LAYER","03-REGISTERS/domain-e-hydronyms.csv#HYD-015","row-reference-only","IG-041",""
"CS-01370","HYD-015","03-REGISTERS/domain-e-hydronyms.csv","SRC-047","4","PRIMARY-SOURCE","03-REGISTERS/domain-e-hydronyms.csv#HYD-015","row-reference-only","IG-041",""
"CS-01371","HYD-016","03-REGISTERS/domain-e-hydronyms.csv","SRC-019","1","PRIMARY-SOURCE","03-REGISTERS/domain-e-hydronyms.csv#HYD-016","row-reference-only","IG-041",""
"CS-01372","HYD-016","03-REGISTERS/domain-e-hydronyms.csv","SRC-022","2","ANALYTICAL-LAYER","03-REGISTERS/domain-e-hydronyms.csv#HYD-016","row-reference-only","IG-041",""
"CS-01373","HYD-016","03-REGISTERS/domain-e-hydronyms.csv","SRC-023","3","ANALYTICAL-LAYER","03-REGISTERS/domain-e-hydronyms.csv#HYD-016","row-reference-only","IG-041",""
"CS-01374","HYD-016","03-REGISTERS/domain-e-hydronyms.csv","SRC-047","4","PRIMARY-SOURCE","03-REGISTERS/domain-e-hydronyms.csv#HYD-016","row-reference-only","IG-041",""
"CS-01375","HYD-017","03-REGISTERS/domain-e-hydronyms.csv","SRC-019","1","PRIMARY-SOURCE","03-REGISTERS/domain-e-hydronyms.csv#HYD-017","row-reference-only","IG-041",""
"CS-01376","HYD-017","03-REGISTERS/domain-e-hydronyms.csv","SRC-022","2","ANALYTICAL-LAYER","03-REGISTERS/domain-e-hydronyms.csv#HYD-017","row-reference-only","IG-041",""
"CS-01377","HYD-017","03-REGISTERS/domain-e-hydronyms.csv","SRC-023","3","ANALYTICAL-LAYER","03-REGISTERS/domain-e-hydronyms.csv#HYD-017","row-reference-only","IG-041",""
"CS-01378","HYD-017","03-REGISTERS/domain-e-hydronyms.csv","SRC-047","4","PRIMARY-SOURCE","03-REGISTERS/domain-e-hydronyms.csv#HYD-017","row-reference-only","IG-041",""
"CS-01379","HYD-018","03-REGISTERS/domain-e-hydronyms.csv","SRC-019","1","PRIMARY-SOURCE","03-REGISTERS/domain-e-hydronyms.csv#HYD-018","row-reference-only","IG-041",""
"CS-01380","HYD-018","03-REGISTERS/domain-e-hydronyms.csv","SRC-022","2","ANALYTICAL-LAYER","03-REGISTERS/domain-e-hydronyms.csv#HYD-018","row-reference-only","IG-041",""
"CS-01381","HYD-018","03-REGISTERS/domain-e-hydronyms.csv","SRC-023","3","ANALYTICAL-LAYER","03-REGISTERS/domain-e-hydronyms.csv#HYD-018","row-reference-only","IG-041",""
"CS-01382","HYD-018","03-REGISTERS/domain-e-hydronyms.csv","SRC-047","4","PRIMARY-SOURCE","03-REGISTERS/domain-e-hydronyms.csv#HYD-018","row-reference-only","IG-041",""
"CS-01383","HYD-019","03-REGISTERS/domain-e-hydronyms.csv","SRC-019","1","PRIMARY-SOURCE","03-REGISTERS/domain-e-hydronyms.csv#HYD-019","row-reference-only","IG-041",""
"CS-01384","HYD-019","03-REGISTERS/domain-e-hydronyms.csv","SRC-022","2","ANALYTICAL-LAYER","03-REGISTERS/domain-e-hydronyms.csv#HYD-019","row-reference-only","IG-041",""
"CS-01385","HYD-019","03-REGISTERS/domain-e-hydronyms.csv","SRC-023","3","ANALYTICAL-LAYER","03-REGISTERS/domain-e-hydronyms.csv#HYD-019","row-reference-only","IG-041",""
"CS-01386","HYD-019","03-REGISTERS/domain-e-hydronyms.csv","SRC-047","4","PRIMARY-SOURCE","03-REGISTERS/domain-e-hydronyms.csv#HYD-019","row-reference-only","IG-041",""
"CS-01387","HYD-020","03-REGISTERS/domain-e-hydronyms.csv","SRC-019","1","PRIMARY-SOURCE","03-REGISTERS/domain-e-hydronyms.csv#HYD-020","row-reference-only","IG-041",""
"CS-01388","HYD-020","03-REGISTERS/domain-e-hydronyms.csv","SRC-022","2","ANALYTICAL-LAYER","03-REGISTERS/domain-e-hydronyms.csv#HYD-020","row-reference-only","IG-041",""
"CS-01389","HYD-020","03-REGISTERS/domain-e-hydronyms.csv","SRC-023","3","ANALYTICAL-LAYER","03-REGISTERS/domain-e-hydronyms.csv#HYD-020","row-reference-only","IG-041",""
"CS-01390","HYD-020","03-REGISTERS/domain-e-hydronyms.csv","SRC-047","4","PRIMARY-SOURCE","03-REGISTERS/domain-e-hydronyms.csv#HYD-020","row-reference-only","IG-041",""
"CS-01391","HYD-021","03-REGISTERS/domain-e-hydronyms.csv","SRC-019","1","PRIMARY-SOURCE","03-REGISTERS/domain-e-hydronyms.csv#HYD-021","row-reference-only","IG-041",""
"CS-01392","HYD-021","03-REGISTERS/domain-e-hydronyms.csv","SRC-022","2","ANALYTICAL-LAYER","03-REGISTERS/domain-e-hydronyms.csv#HYD-021","row-reference-only","IG-041",""
"CS-01393","HYD-021","03-REGISTERS/domain-e-hydronyms.csv","SRC-023","3","ANALYTICAL-LAYER","03-REGISTERS/domain-e-hydronyms.csv#HYD-021","row-reference-only","IG-041",""
"CS-01394","HYD-021","03-REGISTERS/domain-e-hydronyms.csv","SRC-047","4","PRIMARY-SOURCE","03-REGISTERS/domain-e-hydronyms.csv#HYD-021","row-reference-only","IG-041",""
"CS-01395","HYD-022","03-REGISTERS/domain-e-hydronyms.csv","SRC-019","1","PRIMARY-SOURCE","03-REGISTERS/domain-e-hydronyms.csv#HYD-022","row-reference-only","IG-041",""
"CS-01396","HYD-022","03-REGISTERS/domain-e-hydronyms.csv","SRC-022","2","ANALYTICAL-LAYER","03-REGISTERS/domain-e-hydronyms.csv#HYD-022","row-reference-only","IG-041",""
"CS-01397","HYD-022","03-REGISTERS/domain-e-hydronyms.csv","SRC-023","3","ANALYTICAL-LAYER","03-REGISTERS/domain-e-hydronyms.csv#HYD-022","row-reference-only","IG-041",""
"CS-01398","HYD-022","03-REGISTERS/domain-e-hydronyms.csv","SRC-047","4","PRIMARY-SOURCE","03-REGISTERS/domain-e-hydronyms.csv#HYD-022","row-reference-only","IG-041",""
"CS-01399","HYD-023","03-REGISTERS/domain-e-hydronyms.csv","SRC-019","1","PRIMARY-SOURCE","03-REGISTERS/domain-e-hydronyms.csv#HYD-023","row-reference-only","IG-041",""
"CS-01400","HYD-023","03-REGISTERS/domain-e-hydronyms.csv","SRC-022","2","ANALYTICAL-LAYER","03-REGISTERS/domain-e-hydronyms.csv#HYD-023","row-reference-only","IG-041",""
"CS-01401","HYD-023","03-REGISTERS/domain-e-hydronyms.csv","SRC-023","3","ANALYTICAL-LAYER","03-REGISTERS/domain-e-hydronyms.csv#HYD-023","row-reference-only","IG-041",""
"CS-01402","HYD-023","03-REGISTERS/domain-e-hydronyms.csv","SRC-047","4","PRIMARY-SOURCE","03-REGISTERS/domain-e-hydronyms.csv#HYD-023","row-reference-only","IG-041",""
"CS-01403","HYD-024","03-REGISTERS/domain-e-hydronyms.csv","SRC-019","1","PRIMARY-SOURCE","03-REGISTERS/domain-e-hydronyms.csv#HYD-024","row-reference-only","IG-041",""
