"att_id","target","classification","determinative_certainty","p_number","line_ref","raw_token","determinatives","line","cdli_period","cdli_provenience","cdli_collection","cdli_museum_no","cdli_material","cdli_excavation_no","cdli_primary_publication","source_id","retrieval_date"
"DRA-0376","DILMUN","COMMODITY-QUALIFIER","no {na4}","P220723","2","{gada}dilmun-u3!-la2","gada","1(asz@c) {gada}dilmun-u3!-la2","ED IIIb (ca. 2500-2340 BC)","Girsu (mod. Tello)","Louvre Museum, Paris, France","AO 13281","clay","","DP 073","SRC-103; SRC-102","2026-09-08"
"DRA-0377","DILMUN","COMMODITY-QUALIFIER","no {na4}","P220723","2","{gada}dilmun-u3-la2","gada","1(asz@c) {gada}dilmun-u3-la2","ED IIIb (ca. 2500-2340 BC)","Girsu (mod. Tello)","Louvre Museum, Paris, France","AO 13281","clay","","DP 073","SRC-103; SRC-102","2026-09-08"
"DRA-0378","DILMUN","COMMODITY-QUALIFIER","no {na4}","P227685","4'","nimbar-dilmun-na","","gesz nimbar-dilmun-na","Old Babylonian (ca. 1900-1600 BC)","Nippur (mod. Nuffar)","University of Pennsylvania Museum of Archaeology and Anthropology, Philadelphia, Pennsylvania, USA","CBS 12515","clay","","MSL 12, 032 U''","SRC-103; SRC-102","2026-09-08"
"DRA-0379","DILMUN","COMMODITY-QUALIFIER","no {na4}","P227731","15'","nimbar-dilmun-na","","gesz nimbar-dilmun-na","Old Babylonian (ca. 1900-1600 BC)","Nippur (mod. Nuffar)","University of Pennsylvania Museum of Archaeology and Anthropology, Philadelphia, Pennsylvania, USA","CBS 13568 + CBS 13575 + CBS 13576 + CBS 13583 + CBS 13588 + CBS 13592 + CBS 13596 + CBS 13601 + CBS 13614","clay","","PBS 11/2, 067","SRC-103; SRC-102","2026-09-08"
"DRA-0380","DILMUN","COMMODITY-QUALIFIER","no {na4}","P227783","4","nimbar-dilmun-na","","gesz nimbar-dilmun-na","Old Babylonian (ca. 1900-1600 BC)","Nippur (mod. Nuffar)","University of Pennsylvania Museum of Archaeology and Anthropology, Philadelphia, Pennsylvania, USA","CBS 14156","clay","","PBS 11/3, p. 277, CBS 14156","SRC-103; SRC-102","2026-09-08"
"DRA-0381","DILMUN","COMMODITY-QUALIFIER","no {na4}","P227784","2'","nimbar-dilmun#-[...]","","gesz nimbar-dilmun#-[...]","Old Babylonian (ca. 1900-1600 BC)","Nippur (mod. Nuffar)","University of Pennsylvania Museum of Archaeology and Anthropology, Philadelphia, Pennsylvania, USA","CBS 14157","clay","","MSL 07, 177","SRC-103; SRC-102","2026-09-08"
"DRA-0382","DILMUN","COMMODITY-QUALIFIER","no {na4}","P227897","11'","nimbar-dilmun#-na#","","gesz# nimbar-dilmun#-na#","Old Babylonian (ca. 1900-1600 BC)","Nippur (mod. Nuffar)","University of Pennsylvania Museum of Archaeology and Anthropology, Philadelphia, Pennsylvania, USA","CBS 02263","clay","","EEN 318, CBS 02263","SRC-103; SRC-102","2026-09-08"
"DRA-0383","DILMUN","COMMODITY-QUALIFIER","no {na4}","P227996","6'","nimbar-dilmun#-[...]","","gesz nimbar-dilmun#-[...]","Old Babylonian (ca. 1900-1600 BC)","Nippur (mod. Nuffar)","University of Pennsylvania Museum of Archaeology and Anthropology, Philadelphia, Pennsylvania, USA","CBS 04854","clay","","OIP 011, p. 014, CBS 04854 (unpub. dup.)","SRC-103; SRC-102","2026-09-08"
"DRA-0384","DILMUN","COMMODITY-QUALIFIER","no {na4}","P228297","2'","nimbar-dilmun#-[...]","","gesz nimbar-dilmun#-[...]","Old Babylonian (ca. 1900-1600 BC)","Nippur (mod. Nuffar)","University of Pennsylvania Museum of Archaeology and Anthropology, Philadelphia, Pennsylvania, USA","N 4624","clay","","EEN 325, N 4624","SRC-103; SRC-102","2026-09-08"
"DRA-0385","DILMUN","COMMODITY-QUALIFIER","no {na4}","P228531","5'","nimbar-dilmun#-[...]","","gesz nimbar-dilmun#-[...]","Old Babylonian (ca. 1900-1600 BC)","Nippur (mod. Nuffar)","University of Pennsylvania Museum of Archaeology and Anthropology, Philadelphia, Pennsylvania, USA","UM 29-13-074","clay","","MSL 07, 209 V02","SRC-103; SRC-102","2026-09-08"
"DRA-0386","DILMUN","COMMODITY-QUALIFIER","no {na4}","P229165","13'","nimbar-dilmun-na","","gesz nimbar-dilmun-na","Old Babylonian (ca. 1900-1600 BC)","Nippur (mod. Nuffar)","University of Pennsylvania Museum of Archaeology and Anthropology, Philadelphia, Pennsylvania, USA","CBS 06068","clay","","OIP 011, 170","SRC-103; SRC-102","2026-09-08"
"DRA-0387","DILMUN","COMMODITY-QUALIFIER","no {na4}","P229175","10","nimbar-dilmun-na","","gesz nimbar-dilmun-na","Old Babylonian (ca. 1900-1600 BC)","Nippur (mod. Nuffar)","University of Pennsylvania Museum of Archaeology and Anthropology, Philadelphia, Pennsylvania, USA","CBS 06407","clay","","OIP 011, 140","SRC-103; SRC-102","2026-09-08"
"DRA-0388","DILMUN","COMMODITY-QUALIFIER","no {na4}","P229216","6'","nimbar-dilmun","","gesz nimbar-dilmun","Old Babylonian (ca. 1900-1600 BC)","Nippur (mod. Nuffar)","University of Pennsylvania Museum of Archaeology and Anthropology, Philadelphia, Pennsylvania, USA","CBS 06542","clay","","EEN 302, CBS 06542","SRC-103; SRC-102","2026-09-08"
"DRA-0389","DILMUN","COMMODITY-QUALIFIER","no {na4}","P229233","1","nimbar-dilmun-na","","gesz nimbar-dilmun-na","Old Babylonian (ca. 1900-1600 BC)","Nippur (mod. Nuffar)","University of Pennsylvania Museum of Archaeology and Anthropology, Philadelphia, Pennsylvania, USA","N 5735","clay","","EEN 304, N 5735","SRC-103; SRC-102","2026-09-08"
"DRA-0390","DILMUN","COMMODITY-QUALIFIER","no {na4}","P229258","4","nimbar-dilmun-na","","gesz nimbar-dilmun-na","Old Babylonian (ca. 1900-1600 BC)","Nippur (mod. Nuffar)","University of Pennsylvania Museum of Archaeology and Anthropology, Philadelphia, Pennsylvania, USA","N 5792","clay","","EEN 309, N 5792","SRC-103; SRC-102","2026-09-08"
"DRA-0391","DILMUN","COMMODITY-QUALIFIER","no {na4}","P229782","6","nimbar-dilmun","","gesz nimbar-dilmun","Old Babylonian (ca. 1900-1600 BC)","Nippur (mod. Nuffar) ?","Hilprecht Collection, University of Jena, Germany","HS 1646","clay","","EEN 312, HS 1646","SRC-103; SRC-102","2026-09-08"
"DRA-0392","DILMUN","COMMODITY-QUALIFIER","no {na4}","P229810","18","nimbar-dilmun","","gesz nimbar-dilmun","Old Babylonian (ca. 1900-1600 BC)","Nippur (mod. Nuffar) ?","Hilprecht Collection, University of Jena, Germany","HS 1806","clay","","EEN 313, HS 1806","SRC-103; SRC-102","2026-09-08"
"DRA-0393","DILMUN","COMMODITY-QUALIFIER","no {na4}","P230170","7","nimbar-dilmun","","gesz nimbar-dilmun","Old Babylonian (ca. 1900-1600 BC)","Nippur (mod. Nuffar)","University of Pennsylvania Museum of Archaeology and Anthropology, Philadelphia, Pennsylvania, USA","CBS 06945","clay","","EEN 321, CBS 06945","SRC-103; SRC-102","2026-09-08"
"DRA-0394","DILMUN","COMMODITY-QUALIFIER","no {na4}","P230184","5","nimbar-dilmun-na","","gesz# nimbar-dilmun-na","Old Babylonian (ca. 1900-1600 BC)","Nippur (mod. Nuffar)","University of Pennsylvania Museum of Archaeology and Anthropology, Philadelphia, Pennsylvania, USA","N 5881","clay","","EEN 295, N 5881","SRC-103; SRC-102","2026-09-08"
"DRA-0395","DILMUN","COMMODITY-QUALIFIER","no {na4}","P230187","3'","nimbar#-dilmun-[...]","","[...] nimbar#-dilmun-[...]","Old Babylonian (ca. 1900-1600 BC)","Nippur (mod. Nuffar)","University of Pennsylvania Museum of Archaeology and Anthropology, Philadelphia, Pennsylvania, USA","N 6171","clay","","EEN 324, N 6171","SRC-103; SRC-102","2026-09-08"
"DRA-0396","DILMUN","COMMODITY-QUALIFIER","no {na4}","P230300","2'","nimbar-dilmun#-na","","gesz nimbar-dilmun#-na","Old Babylonian (ca. 1900-1600 BC)","Nippur (mod. Nuffar)","Hilprecht Collection, University of Jena, Germany; University of Pennsylvania Museum of Archaeology and Anthropology, Philadelphia, Pennsylvania, USA","HS 1845 + N 2210 + N 6202","clay","","EEN 313, N 2210+","SRC-103; SRC-102","2026-09-08"
"DRA-0397","DILMUN","COMMODITY-QUALIFIER","no {na4}","P230898","4","nimbar-dilmun-na","","[...] nimbar-dilmun-na","Old Babylonian (ca. 1900-1600 BC)","Nippur (mod. Nuffar)","University of Pennsylvania Museum of Archaeology and Anthropology, Philadelphia, Pennsylvania, USA","N 5808","clay","","unpublished unassigned ?","SRC-103; SRC-102","2026-09-08"
"DRA-0398","DILMUN","DIVINE-NAME - not the toponym","no {na4}","P010566","13","{d}dilmun#?-ku3","d","{d}dilmun#?-ku3","ED IIIa (ca. 2600-2500 BC)","Šuruppak (mod. Fara)","Vorderasiatisches Museum, Berlin, Germany","VAT 12760 +","clay","","SF 001","SRC-103; SRC-102","2026-09-08"
"DRA-0399","DILMUN","METAL-DETERMINATIVE (zabar) - not the toponym","no {na4}","P272531","2","dilmun(|NI.TUK|){zabar}","zabar","dilmun(|NI.TUK|){zabar}","Old Babylonian (ca. 1900-1600 BC)","","Library of Congress, Washington, DC, USA","LoC 002","clay","","unpublished unassigned ?","SRC-103; SRC-102","2026-09-08"
"DRA-0400","DILMUN","METAL-DETERMINATIVE (zabar) - not the toponym","no {na4}","P272531","3","dilmun(|NI.TUK|)-ti{zabar}","zabar","dilmun(|NI.TUK|)-ti{zabar}","Old Babylonian (ca. 1900-1600 BC)","","Library of Congress, Washington, DC, USA","LoC 002","clay","","unpublished unassigned ?","SRC-103; SRC-102","2026-09-08"
"DRA-0401","DILMUN","METAL-DETERMINATIVE (zabar) - not the toponym","no {na4}","P272531","2","dilmun(|NI.TUK|){zabar}","zabar","dilmun(|NI.TUK|){zabar}","Old Babylonian (ca. 1900-1600 BC)","","Library of Congress, Washington, DC, USA","LoC 002","clay","","unpublished unassigned ?","SRC-103; SRC-102","2026-09-08"
"DRA-0402","DILMUN","METAL-DETERMINATIVE (zabar) - not the toponym","no {na4}","P272531","3","dilmun(|NI.TUK|)-ti{zabar}","zabar","dilmun(|NI.TUK|)-ti{zabar}","Old Babylonian (ca. 1900-1600 BC)","","Library of Congress, Washington, DC, USA","LoC 002","clay","","unpublished unassigned ?","SRC-103; SRC-102","2026-09-08"
"DRA-0403","DILMUN","PLACE-DETERMINATIVE (ki)","no {na4}","P020044","4","dilmun{ki}-ta","ki","kur dilmun{ki}-ta","ED IIIb (ca. 2500-2340 BC)","Girsu (mod. Tello)","Vorderasiatisches Museum, Berlin, Germany","VAT 04760","clay","","VS 14, 030","SRC-103; SRC-102","2026-09-08"
"DRA-0404","DILMUN","PLACE-DETERMINATIVE (ki)","no {na4}","P020204","5","dilmun{ki}-ta","ki","kur dilmun{ki}-ta","ED IIIb (ca. 2500-2340 BC)","Girsu (mod. Tello)","Vorderasiatisches Museum, Berlin, Germany","VAT 04420","clay","","VS 14, 194","SRC-103; SRC-102","2026-09-08"
"DRA-0405","DILMUN","PLACE-DETERMINATIVE (ki)","no {na4}","P020317","4","dilmun#{ki}-na-[ke4]","ki","nin kur dilmun#{ki}-na-[ke4]","ED IIIb (ca. 2500-2340 BC)","Girsu (mod. Tello)","Vorderasiatisches Museum, Berlin, Germany","VAT 04845","clay","","VS 27, 098","SRC-103; SRC-102","2026-09-08"
"DRA-0406","DILMUN","PLACE-DETERMINATIVE (ki)","no {na4}","P128490","3","dilmun{ki}-ta","ki","dilmun{ki}-ta","Ur III (ca. 2100-2000 BC)","Girsu (mod. Tello)","Louvre Museum, Paris, France","AO 03474","clay","","RTC 337","SRC-103; SRC-102","2026-09-08"
"DRA-0407","DILMUN","PLACE-DETERMINATIVE (ki)","no {na4}","P131537","4","lu2-dilmun{ki}","ki","4(ban2) lu2-dilmun{ki}","Ur III (ca. 2100-2000 BC)","Girsu (mod. Tello)","British Museum, London, UK","BM 021129","clay","","SAT 1, 434","SRC-103; SRC-102","2026-09-08"
"DRA-0408","DILMUN","PLACE-DETERMINATIVE (ki)","no {na4}","P137833","3","dilmun{ki}-sze3","ki","ma2-a gar-ra dilmun{ki}-sze3","Ur III (ca. 2100-2000 BC)","Ur (mod. Tell Muqayyar)","British Museum, London, UK","BM 130462","clay","U 03743","UET 3, 1507","SRC-103; SRC-102","2026-09-08"
"DRA-0409","DILMUN","PLACE-DETERMINATIVE (ki)","no {na4}","P221168","3","dilmun{ki}-sze3","ki","kur dilmun{ki}-sze3","ED IIIb (ca. 2500-2340 BC)","Girsu (mod. Tello)","Louvre Museum, Paris, France","AO 13725","clay","","DP 518","SRC-103; SRC-102","2026-09-08"
"DRA-0410","DILMUN","PLACE-DETERMINATIVE (ki)","no {na4}","P221423","3","dilmun{ki}-ta","ki","kur dilmun{ki}-ta","ED IIIb (ca. 2500-2340 BC)","Girsu (mod. Tello)","Louvre Museum, Paris, France","AO 03999","clay","","RTC 026","SRC-103; SRC-102","2026-09-08"
"DRA-0411","DILMUN","PLACE-DETERMINATIVE (ki)","no {na4}","P221752","6","dilmun{ki}-sze3","ki","kur dilmun{ki}-sze3","ED IIIb (ca. 2500-2340 BC)","Girsu (mod. Tello)","Yale Babylonian Collection, New Haven, Connecticut, USA","YBC 12130","clay","","ASJ 19, 054","SRC-103; SRC-102","2026-09-08"
"DRA-0412","DILMUN","PLACE-DETERMINATIVE (ki)","no {na4}","P221752","1","dilmun{ki}-ta","ki","kur dilmun{ki}-ta","ED IIIb (ca. 2500-2340 BC)","Girsu (mod. Tello)","Yale Babylonian Collection, New Haven, Connecticut, USA","YBC 12130","clay","","ASJ 19, 054","SRC-103; SRC-102","2026-09-08"
"DRA-0413","DILMUN","PLACE-DETERMINATIVE (ki)","no {na4}","P227509","14","tilmun{ki}_","ki","_ma2 tilmun{ki}_","Old Babylonian (ca. 1900-1600 BC)","","University of Pennsylvania Museum of Archaeology and Anthropology, Philadelphia, Pennsylvania, USA","CBS 13972 + CBS 14545","clay","","RIME 2.01.01.01, ex. 01 & RIME 2.01.01.02, ex. 01 RIME 2.01.01.03, ex. 01 & RIME 2.01.01.067, ex. 01 & RIME 2.01.01.07, ex. 01 & RIME 2.01.01.08, ex. 01 & RIME 2.01.01.09, ex. 01 & RIME 2.01.01.11, ex. 01 & RIME 2.01.01.12, ex. 01  & RIME 2.01.01.13, ex.","SRC-103; SRC-102","2026-09-08"
"DRA-0414","DILMUN","PLACE-DETERMINATIVE (ki)","no {na4}","P227509","16","dilmun{ki}","ki","_ma2_ dilmun{ki}","Old Babylonian (ca. 1900-1600 BC)","","University of Pennsylvania Museum of Archaeology and Anthropology, Philadelphia, Pennsylvania, USA","CBS 13972 + CBS 14545","clay","","RIME 2.01.01.01, ex. 01 & RIME 2.01.01.02, ex. 01 RIME 2.01.01.03, ex. 01 & RIME 2.01.01.067, ex. 01 & RIME 2.01.01.07, ex. 01 & RIME 2.01.01.08, ex. 01 & RIME 2.01.01.09, ex. 01 & RIME 2.01.01.11, ex. 01 & RIME 2.01.01.12, ex. 01  & RIME 2.01.01.13, ex.","SRC-103; SRC-102","2026-09-08"
"DRA-0415","DILMUN","PLACE-DETERMINATIVE (ki)","no {na4}","P227509","2'","[dilmun{ki}]","ki","_ma2#_  [dilmun{ki}]","Old Babylonian (ca. 1900-1600 BC)","","University of Pennsylvania Museum of Archaeology and Anthropology, Philadelphia, Pennsylvania, USA","CBS 13972 + CBS 14545","clay","","RIME 2.01.01.01, ex. 01 & RIME 2.01.01.02, ex. 01 RIME 2.01.01.03, ex. 01 & RIME 2.01.01.067, ex. 01 & RIME 2.01.01.07, ex. 01 & RIME 2.01.01.08, ex. 01 & RIME 2.01.01.09, ex. 01 & RIME 2.01.01.11, ex. 01 & RIME 2.01.01.12, ex. 01  & RIME 2.01.01.13, ex.","SRC-103; SRC-102","2026-09-08"
"DRA-0416","DILMUN","PLACE-DETERMINATIVE (ki)","no {na4}","P227510","6'","dilmun{ki}","ki","_ma2_ dilmun{ki}","Old Babylonian (ca. 1900-1600 BC)","Nippur (mod. Nuffar)","Arkeoloji Müzeleri, Istanbul, Turkey","Ist Ni 03200","clay","","RIME 2.01.01.01, ex. 02 & RIME 2.01.01.02, ex. 02 & RIME 2.01.01.03, ex. 02 & RIME 2.01.01.09, ex. 02 & RIME 2.01.01.11 & RIME 2.01.01.12 ex. 02 & RIME 2.01.01.13 ex. 02 & RIME 2.01.01.14 ex. 02 & RIME 2.01.01.15, ex. 02 & RIME 2.01.02.01, ex. 02 & RIME 2","SRC-103; SRC-102","2026-09-08"
"DRA-0417","DILMUN","PLACE-DETERMINATIVE (ki)","no {na4}","P228426","7'","ma2-dilmun{ki}","ki","gesz ma2-dilmun{ki}","Old Babylonian (ca. 1900-1600 BC)","Nippur (mod. Nuffar)","University of Pennsylvania Museum of Archaeology and Anthropology, Philadelphia, Pennsylvania, USA","N 5246","clay","","EEN 305, N 5246","SRC-103; SRC-102","2026-09-08"
"DRA-0418","DILMUN","PLACE-DETERMINATIVE (ki)","no {na4}","P232277","10","dilmun{ki}","ki","kur dilmun{ki}","Lagash II (ca. 2200-2100 BC)","Girsu (mod. Tello)","Louvre Museum, Paris, France","AO 00001","stone: diorite","","RIME 3/1.01.07, St D witness","SRC-103; SRC-102","2026-09-08"
"DRA-0419","DILMUN","PLACE-DETERMINATIVE (ki)","no {na4}","P236673","2","dilmun{ki}","ki","ma2 dilmun{ki} gu-la ba-an-gar","Early Old Babylonian (ca. 2000-1900 BC)","Isin (mod. Bahriyat) ?","Nies Babylonian Collection, Yale Babylonian Collection, New Haven, Connecticut, USA","NBC 05645","clay","","BIN 10, 129","SRC-103; SRC-102","2026-09-08"
"DRA-0420","DILMUN","PLACE-DETERMINATIVE (ki)","no {na4}","P247857","18","dilmun{ki}","ki","uruda DUN3@g dilmun{ki} = %a [...]-su-ga?  = %a szu#-pa-al-iu2","Old Babylonian (ca. 1900-1600 BC)","","British Museum, London, UK","BM 085983","clay","","Fs Civil90, 363-373 01","SRC-103; SRC-102","2026-09-08"
"DRA-0421","DILMUN","PLACE-DETERMINATIVE (ki)","no {na4}","P251861","3","dilmun{ki}-na","ki","kur dilmun{ki}-na iri{ki} mar-du-ta# GU PIRIG SU# za3 im-[mi]-dib#?","Old Babylonian (ca. 1900-1600 BC) ?","uncertain (mod. uncertain)","Schøyen Collection, Oslo, Norway","MS 2814","clay","","CUSAS 17, 022","SRC-103; SRC-102","2026-09-08"
"DRA-0422","DILMUN","PLACE-DETERMINATIVE (ki)","no {na4}","P251861","4","tilmun-[(x)]{ki#}","ki","_i-na# sza-du-u2 tilmun-[(x)]{ki#} ma-at a-mu-ri-im [(x)] ma-ar-gi-a-am u2-sze#-[ri]-dam#-ma_","Old Babylonian (ca. 1900-1600 BC) ?","uncertain (mod. uncertain)","Schøyen Collection, Oslo, Norway","MS 2814","clay","","CUSAS 17, 022","SRC-103; SRC-102","2026-09-08"
"DRA-0423","DILMUN","PLACE-DETERMINATIVE (ki)","no {na4}","P274787","8","amar#-dilmun-[na?]{ki}","ki","amar#-dilmun-[na?]{ki}","ED IIIb (ca. 2500-2340 BC)","Sippar-Yahrurum (mod. Tell Abu Habbah)","British Museum, London, UK","BM 022506","stone: limestone","","CT 05, pl. 03, BM 022506","SRC-103; SRC-102","2026-09-08"
"DRA-0424","DILMUN","PLACE-DETERMINATIVE (ki)","no {na4}","P274787","12","amar#-dilmun-na#?{ki}","ki","amar#-dilmun-na#?{ki}","ED IIIb (ca. 2500-2340 BC)","Sippar-Yahrurum (mod. Tell Abu Habbah)","British Museum, London, UK","BM 022506","stone: limestone","","CT 05, pl. 03, BM 022506","SRC-103; SRC-102","2026-09-08"
"DRA-0425","DILMUN","PLACE-DETERMINATIVE (ki)","no {na4}","P278950","5'","dilmun{ki}_","ki","_{gesz}geszimmar# dilmun{ki}_ = [til-mu-nu-u]","Neo-Babylonian (ca. 626-539 BC)","Nippur (mod. Nuffar)","University of Pennsylvania Museum of Archaeology and Anthropology, Philadelphia, Pennsylvania, USA","N 4022","clay","","CDLI Literary 002727, ex. 003","SRC-103; SRC-102","2026-09-08"
"DRA-0426","DILMUN","PLACE-DETERMINATIVE (ki)","no {na4}","P278950","6'","dilmun#{ki#}_","ki","_{gesz}geszimmar# dilmun#{ki#}_ = [as-nu-u]","Neo-Babylonian (ca. 626-539 BC)","Nippur (mod. Nuffar)","University of Pennsylvania Museum of Archaeology and Anthropology, Philadelphia, Pennsylvania, USA","N 4022","clay","","CDLI Literary 002727, ex. 003","SRC-103; SRC-102","2026-09-08"
"DRA-0427","DILMUN","PLACE-DETERMINATIVE (ki)","no {na4}","P283686","4","dilmun{ki}-sze3","ki","kaskal dilmun{ki}-sze3","Old Babylonian (ca. 1900-1600 BC)","Ur (mod. Tell Muqayyar)","University of Pennsylvania Museum of Archaeology and Anthropology, Philadelphia, Pennsylvania, USA","UM 52-30-151","clay","U 17212n","UET 5, 0367","SRC-103; SRC-102","2026-09-08"
"DRA-0428","DILMUN","PLACE-DETERMINATIVE (ki)","no {na4}","P285113","26","dilmun{ki}","ki","_[zu2-lum]-ma dilmun{ki} 6(disz) u2#-mesz szesz_ ina _kasz_ tara#-[bak ...]","","Assur (mod. Qalat Sherqat)","Vorderasiatisches Museum, Berlin, Germany","VAT 13785","clay","Ass 20061as","BAM 1, 009","SRC-103; SRC-102","2026-09-08"
"DRA-0429","DILMUN","PLACE-DETERMINATIVE (ki)","no {na4}","P285124","18'","dilmun{ki}","ki","_i3-udu {szim}gig zu2-lum-ma dilmun{ki} sze10 eme-dir_","","Assur (mod. Qalat Sherqat)","Vorderasiatisches Museum, Berlin, Germany","VAT 13732","clay","Ass 17721a","BAM 1, 022","SRC-103; SRC-102","2026-09-08"
"DRA-0430","DILMUN","PLACE-DETERMINATIVE (ki)","no {na4}","P285152","30","dilmun{ki}","ki","[x x] _gazi#{sar}_ {u2}ur2-nu-u _zu2-lum-ma dilmun{ki} 1(u) 5(disz) u2-mesz#?_ [...]","","Assur (mod. Qalat Sherqat)","Vorderasiatisches Museum, Berlin, Germany","VAT 13733 + VAT 13738","clay","Ass 17721rh+1532c","BAM 1, 052","SRC-103; SRC-102","2026-09-08"
"DRA-0431","DILMUN","PLACE-DETERMINATIVE (ki)","no {na4}","P285153","4","_dilmun{ki}_","ki","[...] x x-ma _dilmun{ki}_","","","Vorderasiatisches Museum, Berlin, Germany","VAT 11203","clay","","BAM 1, 053","SRC-103; SRC-102","2026-09-08"
"DRA-0432","DILMUN","PLACE-DETERMINATIVE (ki)","no {na4}","P285194","8","dilmun{ki}","ki","_zu2#-lum-ma dilmun{ki} naga si i3-udu ellag udu-nita2 {szim}gur2-gur2_ {gesz}x [...] _illu_ li x [...]","","Assur (mod. Qalat Sherqat)","Vorderasiatisches Museum, Berlin, Germany","VAT 13752 + VAT 13791 + VAT 14190 + VAT 14373","clay","Ass 17721dh+w","BAM 1, 095 + frag.","SRC-103; SRC-102","2026-09-08"
"DRA-0433","DILMUN","PLACE-DETERMINATIVE (ki)","no {na4}","P346086","1","dilmun{ki}","ki","iri{ki} ku3-ku3-ga e-ne ba-me-en-ze2-en kur dilmun{ki} ku3-ga-am3","Old Babylonian (ca. 1900-1600 BC)","Ur (mod. Tell Muqayyar)","British Museum, London, UK","BM —","clay","U 07754","CDLI Literary 000332, ex. 003","SRC-103; SRC-102","2026-09-08"
"DRA-0434","DILMUN","PLACE-DETERMINATIVE (ki)","no {na4}","P346086","2","dilmun{ki}","ki","ki-en-gi ku3-ga e-ne ba-me-en-ze2-en kur dilmun{ki} ku3-ga-am3","Old Babylonian (ca. 1900-1600 BC)","Ur (mod. Tell Muqayyar)","British Museum, London, UK","BM —","clay","U 07754","CDLI Literary 000332, ex. 003","SRC-103; SRC-102","2026-09-08"
"DRA-0435","DILMUN","PLACE-DETERMINATIVE (ki)","no {na4}","P346086","3","dilmun{ki}","ki","kur dilmun{ki} ku3-ga kur dilmun{ki} szen-na","Old Babylonian (ca. 1900-1600 BC)","Ur (mod. Tell Muqayyar)","British Museum, London, UK","BM —","clay","U 07754","CDLI Literary 000332, ex. 003","SRC-103; SRC-102","2026-09-08"
"DRA-0436","DILMUN","PLACE-DETERMINATIVE (ki)","no {na4}","P346086","3","dilmun{ki}","ki","kur dilmun{ki} ku3-ga kur dilmun{ki} szen-na","Old Babylonian (ca. 1900-1600 BC)","Ur (mod. Tell Muqayyar)","British Museum, London, UK","BM —","clay","U 07754","CDLI Literary 000332, ex. 003","SRC-103; SRC-102","2026-09-08"
"DRA-0437","DILMUN","PLACE-DETERMINATIVE (ki)","no {na4}","P346086","4","dilmun{ki}","ki","kur dilmun{ki} ki sikil-la kur dilmun{ki} ku3-ga","Old Babylonian (ca. 1900-1600 BC)","Ur (mod. Tell Muqayyar)","British Museum, London, UK","BM —","clay","U 07754","CDLI Literary 000332, ex. 003","SRC-103; SRC-102","2026-09-08"
"DRA-0438","DILMUN","PLACE-DETERMINATIVE (ki)","no {na4}","P346086","4","dilmun{ki}","ki","kur dilmun{ki} ki sikil-la kur dilmun{ki} ku3-ga","Old Babylonian (ca. 1900-1600 BC)","Ur (mod. Tell Muqayyar)","British Museum, London, UK","BM —","clay","U 07754","CDLI Literary 000332, ex. 003","SRC-103; SRC-102","2026-09-08"
"DRA-0439","DILMUN","PLACE-DETERMINATIVE (ki)","no {na4}","P346086","5","dilmun{ki}","ki","dili-gu10-ne dilmun{ki} u3-bi2-nu2","Old Babylonian (ca. 1900-1600 BC)","Ur (mod. Tell Muqayyar)","British Museum, London, UK","BM —","clay","U 07754","CDLI Literary 000332, ex. 003","SRC-103; SRC-102","2026-09-08"
